"Plot Title: c465c2-10728432"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 10728432, SEN S/N: 10728432)","RH, % (LGR S/N: 10728432, SEN S/N: 10728432)","Coupler Detached (LGR S/N: 10728432)","Coupler Attached (LGR S/N: 10728432)","Host Connected (LGR S/N: 10728432)","Stopped (LGR S/N: 10728432)","End Of File (LGR S/N: 10728432)"
56,12/10/15 下午09时35分00秒,14.314,19.762,,,,,
57,12/10/15 下午09时40分00秒,14.314,19.863,,,,,
58,12/10/15 下午09时45分00秒,14.314,19.931,,,,,
59,12/10/15 下午09时50分00秒,14.314,20.032,,,,,
60,12/10/15 下午09时55分00秒,14.314,19.931,,,,,
61,12/10/15 下午10时00分00秒,14.314,19.829,,,,,
62,12/10/15 下午10时05分00秒,14.314,19.829,,,,,
63,12/10/15 下午10时10分00秒,14.314,19.795,,,,,
64,12/10/15 下午10时15分00秒,14.314,19.795,,,,,
65,12/10/15 下午10时20分00秒,14.314,19.728,,,,,
66,12/10/15 下午10时25分00秒,14.314,19.863,,,,,
67,12/10/15 下午10时30分00秒,14.314,19.863,,,,,
68,12/10/15 下午10时35分00秒,14.314,19.863,,,,,
69,12/10/15 下午10时40分00秒,14.314,19.795,,,,,
70,12/10/15 下午10时45分00秒,14.314,19.998,,,,,
71,12/10/15 下午10时50分00秒,14.314,19.998,,,,,
72,12/10/15 下午10时55分00秒,14.314,19.897,,,,,
73,12/10/15 下午11时00分00秒,14.314,19.931,,,,,
74,12/10/15 下午11时05分00秒,14.314,19.863,,,,,
75,12/10/15 下午11时10分00秒,14.314,19.829,,,,,
76,12/10/15 下午11时15分00秒,14.314,19.931,,,,,
77,12/10/15 下午11时20分00秒,14.314,19.863,,,,,
78,12/10/15 下午11时25分00秒,14.314,19.931,,,,,
79,12/10/15 下午11时30分00秒,14.314,19.998,,,,,
80,12/10/15 下午11时35分00秒,14.314,19.998,,,,,
81,12/10/15 下午11时40分00秒,14.314,19.998,,,,,
82,12/10/15 下午11时45分00秒,14.314,19.998,,,,,
83,12/10/15 下午11时50分00秒,14.314,19.863,,,,,
84,12/10/15 下午11时55分00秒,14.314,19.998,,,,,
85,12/11/15 上午12时00分00秒,14.314,19.863,,,,,
86,12/11/15 上午12时05分00秒,14.314,19.931,,,,,
87,12/11/15 上午12时10分00秒,14.314,19.931,,,,,
88,12/11/15 上午12时15分00秒,14.314,19.998,,,,,
89,12/11/15 上午12时20分00秒,14.314,19.931,,,,,
90,12/11/15 上午12时25分00秒,14.314,19.965,,,,,
91,12/11/15 上午12时30分00秒,14.314,19.931,,,,,
92,12/11/15 上午12时35分00秒,14.314,19.897,,,,,
93,12/11/15 上午12时40分00秒,14.290,19.794,,,,,
94,12/11/15 上午12时45分00秒,14.290,19.794,,,,,
95,12/11/15 上午12时50分00秒,14.290,19.862,,,,,
96,12/11/15 上午12时55分00秒,14.290,19.929,,,,,
97,12/11/15 上午01时00分00秒,14.290,19.929,,,,,
98,12/11/15 上午01时05分00秒,14.290,19.862,,,,,
99,12/11/15 上午01时10分00秒,14.290,19.862,,,,,
100,12/11/15 上午01时15分00秒,14.290,19.862,,,,,
101,12/11/15 上午01时20分00秒,14.290,19.828,,,,,
102,12/11/15 上午01时25分00秒,14.290,19.862,,,,,
103,12/11/15 上午01时30分00秒,14.290,19.862,,,,,
104,12/11/15 上午01时35分00秒,14.290,19.896,,,,,
105,12/11/15 上午01时40分00秒,14.290,19.929,,,,,
106,12/11/15 上午01时45分00秒,14.290,19.862,,,,,
107,12/11/15 上午01时50分00秒,14.290,19.896,,,,,
108,12/11/15 上午01时55分00秒,14.290,19.794,,,,,
109,12/11/15 上午02时00分00秒,14.290,19.794,,,,,
110,12/11/15 上午02时05分00秒,14.290,19.794,,,,,
111,12/11/15 上午02时10分00秒,14.290,19.862,,,,,
112,12/11/15 上午02时15分00秒,14.290,19.929,,,,,
113,12/11/15 上午02时20分00秒,14.290,19.862,,,,,
114,12/11/15 上午02时25分00秒,14.290,19.896,,,,,
115,12/11/15 上午02时30分00秒,14.290,19.862,,,,,
116,12/11/15 上午02时35分00秒,14.290,19.929,,,,,
117,12/11/15 上午02时40分00秒,14.290,19.862,,,,,
118,12/11/15 上午02时45分00秒,14.290,19.929,,,,,
119,12/11/15 上午02时50分00秒,14.290,19.862,,,,,
120,12/11/15 上午02时55分00秒,14.266,19.725,,,,,
121,12/11/15 上午03时00分00秒,14.266,19.860,,,,,
122,12/11/15 上午03时05分00秒,14.290,19.659,,,,,
123,12/11/15 上午03时10分00秒,14.266,19.725,,,,,
124,12/11/15 上午03时15分00秒,14.266,19.860,,,,,
125,12/11/15 上午03时20分00秒,14.266,19.860,,,,,
126,12/11/15 上午03时25分00秒,14.266,19.793,,,,,
127,12/11/15 上午03时30分00秒,14.266,19.725,,,,,
128,12/11/15 上午03时35分00秒,14.266,19.826,,,,,
129,12/11/15 上午03时40分00秒,14.266,19.928,,,,,
130,12/11/15 上午03时45分00秒,14.266,19.793,,,,,
131,12/11/15 上午03时50分00秒,14.266,19.793,,,,,
132,12/11/15 上午03时55分00秒,14.266,19.793,,,,,
133,12/11/15 上午04时00分00秒,14.266,19.860,,,,,
134,12/11/15 上午04时05分00秒,14.266,19.860,,,,,
135,12/11/15 上午04时10分00秒,14.266,19.860,,,,,
136,12/11/15 上午04时15分00秒,14.266,19.860,,,,,
137,12/11/15 上午04时20分00秒,14.266,19.860,,,,,
138,12/11/15 上午04时25分00秒,14.266,19.793,,,,,
139,12/11/15 上午04时30分00秒,14.266,19.793,,,,,
140,12/11/15 上午04时35分00秒,14.266,19.725,,,,,
141,12/11/15 上午04时40分00秒,14.266,19.725,,,,,
142,12/11/15 上午04时45分00秒,14.266,19.725,,,,,
143,12/11/15 上午04时50分00秒,14.266,19.725,,,,,
144,12/11/15 上午04时55分00秒,14.266,19.860,,,,,
145,12/11/15 上午05时00分00秒,14.266,19.759,,,,,
146,12/11/15 上午05时05分00秒,14.266,19.860,,,,,
147,12/11/15 上午05时10分00秒,14.266,19.860,,,,,
148,12/11/15 上午05时15分00秒,14.266,19.860,,,,,
149,12/11/15 上午05时20分00秒,14.266,19.928,,,,,
150,12/11/15 上午05时25分00秒,14.242,19.723,,,,,
151,12/11/15 上午05时30分00秒,14.242,19.791,,,,,
152,12/11/15 上午05时35分00秒,14.242,19.893,,,,,
153,12/11/15 上午05时40分00秒,14.242,19.893,,,,,
154,12/11/15 上午05时45分00秒,14.242,19.791,,,,,
155,12/11/15 上午05时50分00秒,14.242,19.859,,,,,
156,12/11/15 上午05时55分00秒,14.242,19.723,,,,,
157,12/11/15 上午06时00分00秒,14.242,19.656,,,,,
158,12/11/15 上午06时05分00秒,14.242,19.656,,,,,
159,12/11/15 上午06时10分00秒,14.242,19.656,,,,,
160,12/11/15 上午06时15分00秒,14.242,19.791,,,,,
161,12/11/15 上午06时20分00秒,14.242,19.859,,,,,
162,12/11/15 上午06时25分00秒,14.242,19.791,,,,,
163,12/11/15 上午06时30分00秒,14.242,19.791,,,,,
164,12/11/15 上午06时35分00秒,14.242,19.859,,,,,
165,12/11/15 上午06时40分00秒,14.242,19.791,,,,,
166,12/11/15 上午06时45分00秒,14.242,19.791,,,,,
167,12/11/15 上午06时50分00秒,14.242,19.723,,,,,
168,12/11/15 上午06时55分00秒,14.242,19.723,,,,,
169,12/11/15 上午07时00分00秒,14.218,19.688,,,,,
170,12/11/15 上午07时05分00秒,14.218,19.722,,,,,
171,12/11/15 上午07时10分00秒,14.218,19.722,,,,,
172,12/11/15 上午07时15分00秒,14.218,19.790,,,,,
173,12/11/15 上午07时20分00秒,14.218,19.790,,,,,
174,12/11/15 上午07时25分00秒,14.218,19.722,,,,,
175,12/11/15 上午07时30分00秒,14.218,19.722,,,,,
176,12/11/15 上午07时35分00秒,14.218,19.722,,,,,
177,12/11/15 上午07时40分00秒,14.218,19.722,,,,,
178,12/11/15 上午07时45分00秒,14.218,19.722,,,,,
179,12/11/15 上午07时50分00秒,14.218,19.722,,,,,
180,12/11/15 上午07时55分00秒,14.218,19.722,,,,,
181,12/11/15 上午08时00分00秒,14.218,19.722,,,,,
182,12/11/15 上午08时05分00秒,14.218,19.790,,,,,
183,12/11/15 上午08时10分00秒,14.218,19.790,,,,,
184,12/11/15 上午08时15分00秒,14.218,19.654,,,,,
185,12/11/15 上午08时20分00秒,14.218,19.722,,,,,
186,12/11/15 上午08时25分00秒,14.218,19.688,,,,,
187,12/11/15 上午08时30分00秒,14.218,19.587,,,,,
188,12/11/15 上午08时35分00秒,14.218,19.722,,,,,
189,12/11/15 上午08时40分00秒,14.218,19.790,,,,,
190,12/11/15 上午08时45分00秒,14.218,19.722,,,,,
191,12/11/15 上午08时50分00秒,14.218,19.722,,,,,
192,12/11/15 上午08时55分00秒,14.218,19.790,,,,,
193,12/11/15 上午09时00分00秒,14.218,19.790,,,,,
194,12/11/15 上午09时05分00秒,14.218,19.756,,,,,
195,12/11/15 上午09时10分00秒,14.218,19.722,,,,,
196,12/11/15 上午09时15分00秒,14.218,19.587,,,,,
197,12/11/15 上午09时20分00秒,14.218,19.654,,,,,
198,12/11/15 上午09时25分00秒,14.218,19.654,,,,,
199,12/11/15 上午09时30分00秒,14.218,19.654,,,,,
200,12/11/15 上午09时35分00秒,14.218,19.654,,,,,
201,12/11/15 上午09时40分00秒,14.218,19.654,,,,,
202,12/11/15 上午09时45分00秒,14.218,19.654,,,,,
203,12/11/15 上午09时50分00秒,14.218,19.654,,,,,
204,12/11/15 上午09时55分00秒,14.218,19.587,,,,,
205,12/11/15 上午10时00分00秒,14.218,19.722,,,,,
206,12/11/15 上午10时05分00秒,14.218,19.790,,,,,
207,12/11/15 上午10时10分00秒,14.218,19.654,,,,,
208,12/11/15 上午10时15分00秒,14.218,19.587,,,,,
209,12/11/15 上午10时20分00秒,14.218,19.587,,,,,
210,12/11/15 上午10时25分00秒,14.218,19.587,,,,,
211,12/11/15 上午10时30分00秒,14.194,19.585,,,,,
212,12/11/15 上午10时35分00秒,14.170,19.719,,,,,
213,12/11/15 上午10时40分00秒,14.170,19.787,,,,,
214,12/11/15 上午10时45分00秒,14.146,19.785,,,,,
215,12/11/15 上午10时50分00秒,14.122,19.784,,,,,
216,12/11/15 上午10时55分00秒,14.122,19.818,,,,,
217,12/11/15 上午11时00分00秒,14.122,19.852,,,,,
218,12/11/15 上午11时05分00秒,14.122,19.852,,,,,
219,12/11/15 上午11时10分00秒,14.122,19.852,,,,,
220,12/11/15 上午11时15分00秒,14.122,19.852,,,,,
221,12/11/15 上午11时20分00秒,14.122,19.784,,,,,
222,12/11/15 上午11时25分00秒,14.122,19.784,,,,,
223,12/11/15 上午11时30分00秒,14.122,19.784,,,,,
224,12/11/15 上午11时35分00秒,14.122,19.784,,,,,
225,12/11/15 上午11时40分00秒,14.122,19.716,,,,,
226,12/11/15 上午11时45分00秒,14.122,19.716,,,,,
227,12/11/15 上午11时50分00秒,14.122,19.784,,,,,
228,12/11/15 上午11时55分00秒,14.122,19.716,,,,,
229,12/11/15 下午12时00分00秒,14.122,19.649,,,,,
230,12/11/15 下午12时05分00秒,14.122,19.682,,,,,
231,12/11/15 下午12时10分00秒,14.122,19.716,,,,,
232,12/11/15 下午12时15分00秒,14.122,19.716,,,,,
233,12/11/15 下午12时20分00秒,14.122,19.682,,,,,
234,12/11/15 下午12时25分00秒,14.122,19.649,,,,,
235,12/11/15 下午12时30分00秒,14.122,19.649,,,,,
236,12/11/15 下午12时35分00秒,14.122,19.649,,,,,
237,12/11/15 下午12时40分00秒,14.122,19.649,,,,,
238,12/11/15 下午12时45分00秒,14.122,19.716,,,,,
239,12/11/15 下午12时50分00秒,14.122,19.649,,,,,
240,12/11/15 下午12时55分00秒,14.122,19.649,,,,,
241,12/11/15 下午01时00分00秒,14.122,19.716,,,,,
242,12/11/15 下午01时05分00秒,14.146,19.718,,,,,
243,12/11/15 下午01时10分00秒,14.122,19.716,,,,,
244,12/11/15 下午01时15分00秒,14.122,19.716,,,,,
245,12/11/15 下午01时20分00秒,14.122,19.716,,,,,
246,12/11/15 下午01时25分00秒,14.122,19.716,,,,,
247,12/11/15 下午01时30分00秒,14.146,19.582,,,,,
248,12/11/15 下午01时35分00秒,14.122,19.716,,,,,
249,12/11/15 下午01时40分00秒,14.146,19.718,,,,,
250,12/11/15 下午01时45分00秒,14.146,19.718,,,,,
251,12/11/15 下午01时50分00秒,14.146,19.684,,,,,
252,12/11/15 下午01时55分00秒,14.146,19.650,,,,,
253,12/11/15 下午02时00分00秒,14.146,19.650,,,,,
254,12/11/15 下午02时05分00秒,14.146,19.650,,,,,
255,12/11/15 下午02时10分00秒,14.146,19.718,,,,,
256,12/11/15 下午02时15分00秒,14.146,19.752,,,,,
257,12/11/15 下午02时20分00秒,14.146,19.718,,,,,
258,12/11/15 下午02时25分00秒,14.146,19.718,,,,,
259,12/11/15 下午02时30分00秒,14.146,19.684,,,,,
260,12/11/15 下午02时35分00秒,14.146,19.684,,,,,
261,12/11/15 下午02时40分00秒,14.146,19.650,,,,,
262,12/11/15 下午02时45分00秒,14.146,19.650,,,,,
263,12/11/15 下午02时50分00秒,14.146,19.650,,,,,
264,12/11/15 下午02时55分00秒,14.146,19.718,,,,,
265,12/11/15 下午03时00分00秒,14.146,19.650,,,,,
266,12/11/15 下午03时05分00秒,14.146,19.650,,,,,
267,12/11/15 下午03时10分00秒,14.146,19.718,,,,,
268,12/11/15 下午03时15分00秒,14.146,19.718,,,,,
269,12/11/15 下午03时20分00秒,14.146,19.650,,,,,
270,12/11/15 下午03时25分00秒,14.146,19.718,,,,,
271,12/11/15 下午03时30分00秒,14.170,19.651,,,,,
272,12/11/15 下午03时35分00秒,14.170,19.719,,,,,
273,12/11/15 下午03时40分00秒,14.170,19.651,,,,,
274,12/11/15 下午03时45分00秒,14.170,19.719,,,,,
275,12/11/15 下午03时50分00秒,14.170,19.685,,,,,
276,12/11/15 下午03时55分00秒,14.170,19.719,,,,,
277,12/11/15 下午04时00分00秒,14.170,19.753,,,,,
278,12/11/15 下午04时05分00秒,14.170,19.753,,,,,
279,12/11/15 下午04时10分00秒,14.170,19.719,,,,,
280,12/11/15 下午04时15分00秒,14.170,19.719,,,,,
281,12/11/15 下午04时20分00秒,14.170,19.753,,,,,
282,12/11/15 下午04时25分00秒,14.170,19.753,,,,,
283,12/11/15 下午04时30分00秒,14.170,19.719,,,,,
284,12/11/15 下午04时35分00秒,14.170,19.719,,,,,
285,12/11/15 下午04时40分00秒,14.170,19.787,,,,,
286,12/11/15 下午04时45分00秒,14.170,19.787,,,,,
287,12/11/15 下午04时50分00秒,14.170,19.787,,,,,
288,12/11/15 下午04时55分00秒,14.170,19.787,,,,,
289,12/11/15 下午05时00分00秒,14.170,19.787,,,,,
290,12/11/15 下午05时05分00秒,14.170,19.787,,,,,
291,12/11/15 下午05时10分00秒,14.170,19.787,,,,,
292,12/11/15 下午05时15分00秒,14.170,19.787,,,,,
293,12/11/15 下午05时20分00秒,14.170,19.821,,,,,
294,12/11/15 下午05时25分00秒,14.170,19.787,,,,,
295,12/11/15 下午05时30分00秒,14.170,19.787,,,,,
296,12/11/15 下午05时35分00秒,14.170,19.787,,,,,
297,12/11/15 下午05时40分00秒,14.170,19.787,,,,,
298,12/11/15 下午05时45分00秒,14.170,19.787,,,,,
299,12/11/15 下午05时50分00秒,14.170,19.787,,,,,
300,12/11/15 下午05时55分00秒,14.170,19.787,,,,,
301,12/11/15 下午06时00分00秒,14.170,19.787,,,,,
302,12/11/15 下午06时05分00秒,14.170,19.787,,,,,
303,12/11/15 下午06时10分00秒,14.170,19.787,,,,,
304,12/11/15 下午06时15分00秒,14.170,19.787,,,,,
305,12/11/15 下午06时20分00秒,14.170,19.787,,,,,
306,12/11/15 下午06时25分00秒,14.170,19.787,,,,,
307,12/11/15 下午06时30分00秒,14.170,19.787,,,,,
308,12/11/15 下午06时35分00秒,14.170,19.787,,,,,
309,12/11/15 下午06时40分00秒,14.170,19.854,,,,,
310,12/11/15 下午06时45分00秒,14.170,19.787,,,,,
311,12/11/15 下午06时50分00秒,14.170,19.854,,,,,
312,12/11/15 下午06时55分00秒,14.170,19.787,,,,,
313,12/11/15 下午07时00分00秒,14.170,19.787,,,,,
314,12/11/15 下午07时05分00秒,14.170,19.787,,,,,
315,12/11/15 下午07时10分00秒,14.170,19.821,,,,,
316,12/11/15 下午07时15分00秒,14.170,19.787,,,,,
317,12/11/15 下午07时20分00秒,14.170,19.787,,,,,
318,12/11/15 下午07时25分00秒,14.170,19.787,,,,,
319,12/11/15 下午07时30分00秒,14.170,19.787,,,,,
320,12/11/15 下午07时35分00秒,14.170,19.854,,,,,
321,12/11/15 下午07时40分00秒,14.170,19.854,,,,,
322,12/11/15 下午07时45分00秒,14.170,19.787,,,,,
323,12/11/15 下午07时50分00秒,14.170,19.787,,,,,
324,12/11/15 下午07时55分00秒,14.170,19.854,,,,,
325,12/11/15 下午08时00分00秒,14.170,19.787,,,,,
326,12/11/15 下午08时05分00秒,14.170,19.854,,,,,
327,12/11/15 下午08时10分00秒,14.170,19.821,,,,,
328,12/11/15 下午08时15分00秒,14.170,19.854,,,,,
329,12/11/15 下午08时20分00秒,14.170,19.787,,,,,
330,12/11/15 下午08时25分00秒,14.170,19.854,,,,,
331,12/11/15 下午08时30分00秒,14.170,19.854,,,,,
332,12/11/15 下午08时35分00秒,14.170,19.854,,,,,
333,12/11/15 下午08时40分00秒,14.170,19.922,,,,,
334,12/11/15 下午08时45分00秒,14.170,19.854,,,,,
335,12/11/15 下午08时50分00秒,14.170,19.854,,,,,
336,12/11/15 下午08时55分00秒,14.170,19.854,,,,,
337,12/11/15 下午09时00分00秒,14.170,19.854,,,,,
338,12/11/15 下午09时05分00秒,14.170,19.854,,,,,
339,12/11/15 下午09时10分00秒,14.146,19.853,,,,,
340,12/11/15 下午09时15分00秒,14.146,19.853,,,,,
341,12/11/15 下午09时20分00秒,14.170,19.854,,,,,
342,12/11/15 下午09时25分00秒,14.146,19.853,,,,,
343,12/11/15 下午09时30分00秒,14.170,19.922,,,,,
344,12/11/15 下午09时35分00秒,14.146,19.853,,,,,
345,12/11/15 下午09时40分00秒,14.146,19.853,,,,,
346,12/11/15 下午09时45分00秒,14.146,19.853,,,,,
347,12/11/15 下午09时50分00秒,14.146,19.853,,,,,
348,12/11/15 下午09时55分00秒,14.146,19.853,,,,,
349,12/11/15 下午10时00分00秒,14.146,19.853,,,,,
350,12/11/15 下午10时05分00秒,14.146,19.853,,,,,
351,12/11/15 下午10时10分00秒,14.146,19.853,,,,,
352,12/11/15 下午10时15分00秒,14.146,19.853,,,,,
353,12/11/15 下午10时20分00秒,14.146,19.921,,,,,
354,12/11/15 下午10时25分00秒,14.146,19.853,,,,,
355,12/11/15 下午10时30分00秒,14.146,19.853,,,,,
356,12/11/15 下午10时35分00秒,14.146,19.853,,,,,
357,12/11/15 下午10时40分00秒,14.146,19.853,,,,,
358,12/11/15 下午10时45分00秒,14.146,19.853,,,,,
359,12/11/15 下午10时50分00秒,14.146,19.853,,,,,
360,12/11/15 下午10时55分00秒,14.146,19.853,,,,,
361,12/11/15 下午11时00分00秒,14.146,19.921,,,,,
362,12/11/15 下午11时05分00秒,14.146,19.853,,,,,
363,12/11/15 下午11时10分00秒,14.146,19.921,,,,,
364,12/11/15 下午11时15分00秒,14.146,19.853,,,,,
365,12/11/15 下午11时20分00秒,14.146,19.921,,,,,
366,12/11/15 下午11时25分00秒,14.146,19.853,,,,,
367,12/11/15 下午11时30分00秒,14.146,19.853,,,,,
368,12/11/15 下午11时35分00秒,14.146,19.887,,,,,
369,12/11/15 下午11时40分00秒,14.146,19.853,,,,,
370,12/11/15 下午11时45分00秒,14.146,19.853,,,,,
371,12/11/15 下午11时50分00秒,14.146,19.921,,,,,
372,12/11/15 下午11时55分00秒,14.146,19.921,,,,,
373,12/12/15 上午12时00分00秒,14.146,19.887,,,,,
374,12/12/15 上午12时05分00秒,14.146,19.887,,,,,
375,12/12/15 上午12时10分00秒,14.146,19.853,,,,,
376,12/12/15 上午12时15分00秒,14.146,19.921,,,,,
377,12/12/15 上午12时20分00秒,14.146,19.954,,,,,
378,12/12/15 上午12时25分00秒,14.146,19.988,,,,,
379,12/12/15 上午12时30分00秒,14.146,19.988,,,,,
380,12/12/15 上午12时35分00秒,14.146,19.988,,,,,
381,12/12/15 上午12时40分00秒,14.146,19.921,,,,,
382,12/12/15 上午12时45分00秒,14.146,19.988,,,,,
383,12/12/15 上午12时50分00秒,14.146,19.988,,,,,
384,12/12/15 上午12时55分00秒,14.146,19.988,,,,,
385,12/12/15 上午01时00分00秒,14.146,19.988,,,,,
386,12/12/15 上午01时05分00秒,14.146,19.988,,,,,
387,12/12/15 上午01时10分00秒,14.146,19.988,,,,,
388,12/12/15 上午01时15分00秒,14.146,20.056,,,,,
389,12/12/15 上午01时20分00秒,14.146,19.988,,,,,
390,12/12/15 上午01时25分00秒,14.146,19.988,,,,,
391,12/12/15 上午01时30分00秒,14.146,19.921,,,,,
392,12/12/15 上午01时35分00秒,14.146,19.853,,,,,
393,12/12/15 上午01时40分00秒,14.146,19.853,,,,,
394,12/12/15 上午01时45分00秒,14.146,19.988,,,,,
395,12/12/15 上午01时50分00秒,14.146,19.988,,,,,
396,12/12/15 上午01时55分00秒,14.146,19.988,,,,,
397,12/12/15 上午02时00分00秒,14.146,19.988,,,,,
398,12/12/15 上午02时05分00秒,14.146,20.022,,,,,
399,12/12/15 上午02时10分00秒,14.122,20.021,,,,,
400,12/12/15 上午02时15分00秒,14.146,19.988,,,,,
401,12/12/15 上午02时20分00秒,14.122,19.987,,,,,
402,12/12/15 上午02时25分00秒,14.122,19.987,,,,,
403,12/12/15 上午02时30分00秒,14.122,20.021,,,,,
404,12/12/15 上午02时35分00秒,14.122,19.987,,,,,
405,12/12/15 上午02时40分00秒,14.122,19.919,,,,,
406,12/12/15 上午02时45分00秒,14.122,19.987,,,,,
407,12/12/15 上午02时50分00秒,14.122,20.054,,,,,
408,12/12/15 上午02时55分00秒,14.122,19.987,,,,,
409,12/12/15 上午03时00分00秒,14.122,19.919,,,,,
410,12/12/15 上午03时05分00秒,14.122,19.987,,,,,
411,12/12/15 上午03时10分00秒,14.122,19.987,,,,,
412,12/12/15 上午03时15分00秒,14.122,19.987,,,,,
413,12/12/15 上午03时20分00秒,14.122,19.987,,,,,
414,12/12/15 上午03时25分00秒,14.122,19.987,,,,,
415,12/12/15 上午03时30分00秒,14.122,19.919,,,,,
416,12/12/15 上午03时35分00秒,14.122,19.987,,,,,
417,12/12/15 上午03时40分00秒,14.122,19.953,,,,,
418,12/12/15 上午03时45分00秒,14.122,20.054,,,,,
419,12/12/15 上午03时50分00秒,14.122,19.987,,,,,
420,12/12/15 上午03时55分00秒,14.122,20.054,,,,,
421,12/12/15 上午04时00分00秒,14.122,20.054,,,,,
422,12/12/15 上午04时05分00秒,14.122,20.054,,,,,
423,12/12/15 上午04时10分00秒,14.122,19.987,,,,,
424,12/12/15 上午04时15分00秒,14.122,19.987,,,,,
425,12/12/15 上午04时20分00秒,14.122,19.987,,,,,
426,12/12/15 上午04时25分00秒,14.122,19.987,,,,,
427,12/12/15 上午04时30分00秒,14.122,20.054,,,,,
428,12/12/15 上午04时35分00秒,14.122,20.054,,,,,
429,12/12/15 上午04时40分00秒,14.122,20.054,,,,,
430,12/12/15 上午04时45分00秒,14.122,20.088,,,,,
431,12/12/15 上午04时50分00秒,14.122,20.122,,,,,
432,12/12/15 上午04时55分00秒,14.122,20.054,,,,,
433,12/12/15 上午05时00分00秒,14.122,20.122,,,,,
434,12/12/15 上午05时05分00秒,14.122,20.122,,,,,
435,12/12/15 上午05时10分00秒,14.122,20.156,,,,,
436,12/12/15 上午05时15分00秒,14.122,20.190,,,,,
437,12/12/15 上午05时20分00秒,14.122,20.122,,,,,
438,12/12/15 上午05时25分00秒,14.122,20.122,,,,,
439,12/12/15 上午05时30分00秒,14.122,20.190,,,,,
