"Plot Title: c465ac3-10728522"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 10728522, SEN S/N: 10728522)","RH, % (LGR S/N: 10728522, SEN S/N: 10728522)","Coupler Detached (LGR S/N: 10728522)","Coupler Attached (LGR S/N: 10728522)","Host Connected (LGR S/N: 10728522)","Stopped (LGR S/N: 10728522)","End Of File (LGR S/N: 10728522)"
211,12/11/15 上午10时30分00秒,12.195,21.347,,,,,
212,12/11/15 上午10时35分00秒,12.171,21.144,,,,,
213,12/11/15 上午10时40分00秒,12.147,21.009,,,,,
214,12/11/15 上午10时45分00秒,12.098,20.938,,,,,
215,12/11/15 上午10时50分00秒,12.050,20.868,,,,,
216,12/11/15 上午10时55分00秒,12.025,20.934,,,,,
217,12/11/15 上午11时00分00秒,12.025,20.800,,,,,
218,12/11/15 上午11时05分00秒,12.025,20.800,,,,,
219,12/11/15 上午11时10分00秒,12.025,20.800,,,,,
220,12/11/15 上午11时15分00秒,12.025,20.733,,,,,
221,12/11/15 上午11时20分00秒,12.050,20.667,,,,,
222,12/11/15 上午11时25分00秒,12.074,20.702,,,,,
223,12/11/15 上午11时30分00秒,12.098,20.670,,,,,
224,12/11/15 上午11时35分00秒,12.122,20.705,,,,,
225,12/11/15 上午11时40分00秒,12.147,20.740,,,,,
226,12/11/15 上午11时45分00秒,12.147,20.740,,,,,
227,12/11/15 上午11时50分00秒,12.171,20.742,,,,,
228,12/11/15 上午11时55分00秒,12.195,20.743,,,,,
229,12/11/15 下午12时00分00秒,12.171,20.742,,,,,
230,12/11/15 下午12时05分00秒,12.195,20.777,,,,,
231,12/11/15 下午12时10分00秒,12.195,20.810,,,,,
232,12/11/15 下午12时15分00秒,12.195,20.810,,,,,
233,12/11/15 下午12时20分00秒,12.171,20.809,,,,,
234,12/11/15 下午12时25分00秒,12.195,20.877,,,,,
235,12/11/15 下午12时30分00秒,12.195,20.944,,,,,
236,12/11/15 下午12时35分00秒,12.195,20.944,,,,,
237,12/11/15 下午12时40分00秒,12.219,20.946,,,,,
238,12/11/15 下午12时45分00秒,12.195,21.045,,,,,
239,12/11/15 下午12时50分00秒,12.219,21.080,,,,,
240,12/11/15 下午12时55分00秒,12.243,21.082,,,,,
241,12/11/15 下午01时00分00秒,12.219,21.147,,,,,
242,12/11/15 下午01时05分00秒,12.243,21.149,,,,,
243,12/11/15 下午01时10分00秒,12.243,21.216,,,,,
244,12/11/15 下午01时15分00秒,12.268,21.217,,,,,
245,12/11/15 下午01时20分00秒,12.268,21.217,,,,,
246,12/11/15 下午01时25分00秒,12.292,21.286,,,,,
247,12/11/15 下午01时30分00秒,12.316,21.288,,,,,
248,12/11/15 下午01时35分00秒,12.340,21.289,,,,,
249,12/11/15 下午01时40分00秒,12.316,21.288,,,,,
250,12/11/15 下午01时45分00秒,12.340,21.289,,,,,
251,12/11/15 下午01时50分00秒,12.340,21.289,,,,,
252,12/11/15 下午01时55分00秒,12.340,21.356,,,,,
253,12/11/15 下午02时00分00秒,12.340,21.423,,,,,
254,12/11/15 下午02时05分00秒,12.340,21.490,,,,,
255,12/11/15 下午02时10分00秒,12.340,21.524,,,,,
256,12/11/15 下午02时15分00秒,12.340,21.557,,,,,
257,12/11/15 下午02时20分00秒,12.340,21.557,,,,,
258,12/11/15 下午02时25分00秒,12.364,21.525,,,,,
259,12/11/15 下午02时30分00秒,12.364,21.559,,,,,
260,12/11/15 下午02时35分00秒,12.364,21.559,,,,,
261,12/11/15 下午02时40分00秒,12.389,21.493,,,,,
262,12/11/15 下午02时45分00秒,12.389,21.493,,,,,
263,12/11/15 下午02时50分00秒,12.389,21.493,,,,,
264,12/11/15 下午02时55分00秒,12.364,21.458,,,,,
265,12/11/15 下午03时00分00秒,12.389,21.426,,,,,
266,12/11/15 下午03时05分00秒,12.389,21.426,,,,,
267,12/11/15 下午03时10分00秒,12.389,21.426,,,,,
268,12/11/15 下午03时15分00秒,12.389,21.426,,,,,
269,12/11/15 下午03时20分00秒,12.389,21.393,,,,,
270,12/11/15 下午03时25分00秒,12.389,21.393,,,,,
271,12/11/15 下午03时30分00秒,12.389,21.359,,,,,
272,12/11/15 下午03时35分00秒,12.389,21.359,,,,,
273,12/11/15 下午03时40分00秒,12.389,21.359,,,,,
274,12/11/15 下午03时45分00秒,12.389,21.359,,,,,
275,12/11/15 下午03时50分00秒,12.389,21.359,,,,,
276,12/11/15 下午03时55分00秒,12.389,21.359,,,,,
277,12/11/15 下午04时00分00秒,12.389,21.359,,,,,
278,12/11/15 下午04时05分00秒,12.389,21.359,,,,,
279,12/11/15 下午04时10分00秒,12.389,21.359,,,,,
280,12/11/15 下午04时15分00秒,12.389,21.292,,,,,
281,12/11/15 下午04时20分00秒,12.389,21.326,,,,,
282,12/11/15 下午04时25分00秒,12.389,21.326,,,,,
283,12/11/15 下午04时30分00秒,12.389,21.359,,,,,
284,12/11/15 下午04时35分00秒,12.389,21.359,,,,,
285,12/11/15 下午04时40分00秒,12.389,21.359,,,,,
286,12/11/15 下午04时45分00秒,12.389,21.326,,,,,
287,12/11/15 下午04时50分00秒,12.389,21.359,,,,,
288,12/11/15 下午04时55分00秒,12.389,21.326,,,,,
289,12/11/15 下午05时00分00秒,12.389,21.359,,,,,
290,12/11/15 下午05时05分00秒,12.389,21.359,,,,,
291,12/11/15 下午05时10分00秒,12.389,21.359,,,,,
292,12/11/15 下午05时15分00秒,12.389,21.359,,,,,
293,12/11/15 下午05时20分00秒,12.389,21.292,,,,,
294,12/11/15 下午05时25分00秒,12.389,21.359,,,,,
295,12/11/15 下午05时30分00秒,12.389,21.326,,,,,
296,12/11/15 下午05时35分00秒,12.389,21.326,,,,,
297,12/11/15 下午05时40分00秒,12.389,21.326,,,,,
298,12/11/15 下午05时45分00秒,12.389,21.359,,,,,
299,12/11/15 下午05时50分00秒,12.389,21.326,,,,,
300,12/11/15 下午05时55分00秒,12.389,21.292,,,,,
301,12/11/15 下午06时00分00秒,12.413,21.294,,,,,
302,12/11/15 下午06时05分00秒,12.389,21.292,,,,,
303,12/11/15 下午06时10分00秒,12.413,21.294,,,,,
304,12/11/15 下午06时15分00秒,12.389,21.292,,,,,
305,12/11/15 下午06时20分00秒,12.389,21.292,,,,,
306,12/11/15 下午06时25分00秒,12.389,21.292,,,,,
307,12/11/15 下午06时30分00秒,12.413,21.294,,,,,
308,12/11/15 下午06时35分00秒,12.389,21.292,,,,,
309,12/11/15 下午06时40分00秒,12.389,21.359,,,,,
310,12/11/15 下午06时45分00秒,12.389,21.326,,,,,
311,12/11/15 下午06时50分00秒,12.389,21.359,,,,,
312,12/11/15 下午06时55分00秒,12.389,21.359,,,,,
313,12/11/15 下午07时00分00秒,12.389,21.359,,,,,
314,12/11/15 下午07时05分00秒,12.389,21.359,,,,,
315,12/11/15 下午07时10分00秒,12.389,21.359,,,,,
316,12/11/15 下午07时15分00秒,12.389,21.359,,,,,
317,12/11/15 下午07时20分00秒,12.389,21.393,,,,,
318,12/11/15 下午07时25分00秒,12.389,21.426,,,,,
319,12/11/15 下午07时30分00秒,12.389,21.426,,,,,
320,12/11/15 下午07时35分00秒,12.389,21.426,,,,,
321,12/11/15 下午07时40分00秒,12.389,21.426,,,,,
322,12/11/15 下午07时45分00秒,12.389,21.426,,,,,
323,12/11/15 下午07时50分00秒,12.364,21.425,,,,,
324,12/11/15 下午07时55分00秒,12.389,21.460,,,,,
325,12/11/15 下午08时00分00秒,12.364,21.492,,,,,
326,12/11/15 下午08时05分00秒,12.364,21.492,,,,,
327,12/11/15 下午08时10分00秒,12.389,21.493,,,,,
328,12/11/15 下午08时15分00秒,12.364,21.492,,,,,
329,12/11/15 下午08时20分00秒,12.389,21.493,,,,,
330,12/11/15 下午08时25分00秒,12.389,21.527,,,,,
331,12/11/15 下午08时30分00秒,12.364,21.559,,,,,
332,12/11/15 下午08时35分00秒,12.364,21.559,,,,,
333,12/11/15 下午08时40分00秒,12.364,21.592,,,,,
334,12/11/15 下午08时45分00秒,12.364,21.626,,,,,
335,12/11/15 下午08时50分00秒,12.389,21.627,,,,,
336,12/11/15 下午08时55分00秒,12.389,21.627,,,,,
337,12/11/15 下午09时00分00秒,12.389,21.627,,,,,
338,12/11/15 下午09时05分00秒,12.389,21.661,,,,,
339,12/11/15 下午09时10分00秒,12.364,21.693,,,,,
340,12/11/15 下午09时15分00秒,12.364,21.693,,,,,
341,12/11/15 下午09时20分00秒,12.364,21.693,,,,,
342,12/11/15 下午09时25分00秒,12.364,21.760,,,,,
343,12/11/15 下午09时30分00秒,12.364,21.726,,,,,
344,12/11/15 下午09时35分00秒,12.364,21.760,,,,,
345,12/11/15 下午09时40分00秒,12.364,21.760,,,,,
346,12/11/15 下午09时45分00秒,12.340,21.758,,,,,
347,12/11/15 下午09时50分00秒,12.364,21.760,,,,,
348,12/11/15 下午09时55分00秒,12.364,21.760,,,,,
349,12/11/15 下午10时00分00秒,12.364,21.760,,,,,
350,12/11/15 下午10时05分00秒,12.364,21.793,,,,,
351,12/11/15 下午10时10分00秒,12.364,21.760,,,,,
352,12/11/15 下午10时15分00秒,12.364,21.827,,,,,
353,12/11/15 下午10时20分00秒,12.364,21.827,,,,,
354,12/11/15 下午10时25分00秒,12.340,21.825,,,,,
355,12/11/15 下午10时30分00秒,12.340,21.825,,,,,
356,12/11/15 下午10时35分00秒,12.340,21.825,,,,,
357,12/11/15 下午10时40分00秒,12.340,21.825,,,,,
358,12/11/15 下午10时45分00秒,12.364,21.860,,,,,
359,12/11/15 下午10时50分00秒,12.340,21.825,,,,,
360,12/11/15 下午10时55分00秒,12.364,21.894,,,,,
361,12/11/15 下午11时00分00秒,12.340,21.892,,,,,
362,12/11/15 下午11时05分00秒,12.340,21.892,,,,,
363,12/11/15 下午11时10分00秒,12.340,21.892,,,,,
364,12/11/15 下午11时15分00秒,12.364,21.894,,,,,
365,12/11/15 下午11时20分00秒,12.340,21.892,,,,,
366,12/11/15 下午11时25分00秒,12.340,21.959,,,,,
367,12/11/15 下午11时30分00秒,12.340,21.925,,,,,
368,12/11/15 下午11时35分00秒,12.340,21.959,,,,,
369,12/11/15 下午11时40分00秒,12.316,21.957,,,,,
370,12/11/15 下午11时45分00秒,12.340,21.959,,,,,
371,12/11/15 下午11时50分00秒,12.340,21.959,,,,,
372,12/11/15 下午11时55分00秒,12.316,21.991,,,,,
373,12/12/15 上午12时00分00秒,12.316,22.024,,,,,
374,12/12/15 上午12时05分00秒,12.340,21.992,,,,,
375,12/12/15 上午12时10分00秒,12.340,21.992,,,,,
376,12/12/15 上午12时15分00秒,12.316,22.024,,,,,
377,12/12/15 上午12时20分00秒,12.316,22.024,,,,,
378,12/12/15 上午12时25分00秒,12.316,22.024,,,,,
379,12/12/15 上午12时30分00秒,12.316,22.024,,,,,
380,12/12/15 上午12时35分00秒,12.316,21.957,,,,,
381,12/12/15 上午12时40分00秒,12.292,22.023,,,,,
382,12/12/15 上午12时45分00秒,12.316,21.957,,,,,
383,12/12/15 上午12时50分00秒,12.316,21.957,,,,,
384,12/12/15 上午12时55分00秒,12.316,21.957,,,,,
385,12/12/15 上午01时00分00秒,12.316,21.957,,,,,
386,12/12/15 上午01时05分00秒,12.292,21.956,,,,,
387,12/12/15 上午01时10分00秒,12.292,21.956,,,,,
388,12/12/15 上午01时15分00秒,12.292,21.956,,,,,
389,12/12/15 上午01时20分00秒,12.292,21.956,,,,,
390,12/12/15 上午01时25分00秒,12.268,21.954,,,,,
391,12/12/15 上午01时30分00秒,12.268,21.954,,,,,
392,12/12/15 上午01时35分00秒,12.268,21.954,,,,,
393,12/12/15 上午01时40分00秒,12.292,21.956,,,,,
394,12/12/15 上午01时45分00秒,12.292,21.922,,,,,
395,12/12/15 上午01时50分00秒,12.268,21.921,,,,,
396,12/12/15 上午01时55分00秒,12.292,21.956,,,,,
397,12/12/15 上午02时00分00秒,12.292,21.922,,,,,
398,12/12/15 上午02时05分00秒,12.292,21.922,,,,,
399,12/12/15 上午02时10分00秒,12.268,21.954,,,,,
400,12/12/15 上午02时15分00秒,12.243,21.953,,,,,
401,12/12/15 上午02时20分00秒,12.268,21.954,,,,,
402,12/12/15 上午02时25分00秒,12.268,21.988,,,,,
403,12/12/15 上午02时30分00秒,12.268,21.988,,,,,
404,12/12/15 上午02时35分00秒,12.268,22.055,,,,,
405,12/12/15 上午02时40分00秒,12.292,22.056,,,,,
406,12/12/15 上午02时45分00秒,12.292,22.156,,,,,
407,12/12/15 上午02时50分00秒,12.268,22.155,,,,,
408,12/12/15 上午02时55分00秒,12.268,22.289,,,,,
409,12/12/15 上午03时00分00秒,12.268,22.289,,,,,
410,12/12/15 上午03时05分00秒,12.268,22.355,,,,,
411,12/12/15 上午03时10分00秒,12.268,22.422,,,,,
412,12/12/15 上午03时15分00秒,12.268,22.422,,,,,
413,12/12/15 上午03时20分00秒,12.268,22.489,,,,,
414,12/12/15 上午03时25分00秒,12.268,22.556,,,,,
415,12/12/15 上午03时30分00秒,12.243,22.621,,,,,
416,12/12/15 上午03时35分00秒,12.243,22.688,,,,,
417,12/12/15 上午03时40分00秒,12.268,22.689,,,,,
418,12/12/15 上午03时45分00秒,12.268,22.756,,,,,
419,12/12/15 上午03时50分00秒,12.243,22.755,,,,,
420,12/12/15 上午03时55分00秒,12.268,22.790,,,,,
421,12/12/15 上午04时00分00秒,12.268,22.823,,,,,
422,12/12/15 上午04时05分00秒,12.268,22.890,,,,,
423,12/12/15 上午04时10分00秒,12.268,22.890,,,,,
424,12/12/15 上午04时15分00秒,12.268,22.956,,,,,
425,12/12/15 上午04时20分00秒,12.268,22.990,,,,,
426,12/12/15 上午04时25分00秒,12.268,23.023,,,,,
427,12/12/15 上午04时30分00秒,12.268,23.056,,,,,
428,12/12/15 上午04时35分00秒,12.243,23.088,,,,,
429,12/12/15 上午04时40分00秒,12.268,23.123,,,,,
430,12/12/15 上午04时45分00秒,12.243,23.155,,,,,
431,12/12/15 上午04时50分00秒,12.243,23.155,,,,,
432,12/12/15 上午04时55分00秒,12.243,23.221,,,,,
433,12/12/15 上午05时00分00秒,12.243,23.221,,,,,
434,12/12/15 上午05时05分00秒,12.243,23.255,,,,,
435,12/12/15 上午05时10分00秒,12.243,23.288,,,,,
436,12/12/15 上午05时15分00秒,12.243,23.255,,,,,
437,12/12/15 上午05时20分00秒,12.243,23.388,,,,,
438,12/12/15 上午05时25分00秒,12.219,23.420,,,,,
439,12/12/15 上午05时30分00秒,12.243,23.388,,,,,
