"Plot Title: c465pe3-10728525"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 10728525, SEN S/N: 10728525)","RH, % (LGR S/N: 10728525, SEN S/N: 10728525)","Coupler Detached (LGR S/N: 10728525)","Coupler Attached (LGR S/N: 10728525)","Host Connected (LGR S/N: 10728525)","Stopped (LGR S/N: 10728525)","End Of File (LGR S/N: 10728525)"
30,12/10/15 下午07时25分00秒,14.314,19.728,,,,,
31,12/10/15 下午07时30分00秒,14.314,19.795,,,,,
32,12/10/15 下午07时35分00秒,14.314,19.863,,,,,
33,12/10/15 下午07时40分00秒,14.314,19.931,,,,,
34,12/10/15 下午07时45分00秒,14.314,19.829,,,,,
35,12/10/15 下午07时50分00秒,14.314,19.795,,,,,
36,12/10/15 下午07时55分00秒,14.314,19.795,,,,,
37,12/10/15 下午08时00分00秒,14.314,19.660,,,,,
38,12/10/15 下午08时05分00秒,14.290,19.659,,,,,
39,12/10/15 下午08时10分00秒,14.290,19.794,,,,,
40,12/10/15 下午08时15分00秒,14.290,19.591,,,,,
41,12/10/15 下午08时20分00秒,14.290,19.794,,,,,
42,12/10/15 下午08时25分00秒,14.290,19.726,,,,,
43,12/10/15 下午08时30分00秒,14.290,19.659,,,,,
44,12/10/15 下午08时35分00秒,14.290,19.794,,,,,
45,12/10/15 下午08时40分00秒,14.290,19.726,,,,,
46,12/10/15 下午08时45分00秒,14.290,19.591,,,,,
47,12/10/15 下午08时50分00秒,14.290,19.659,,,,,
48,12/10/15 下午08时55分00秒,14.290,19.625,,,,,
49,12/10/15 下午09时00分00秒,14.290,19.794,,,,,
50,12/10/15 下午09时05分00秒,14.290,19.828,,,,,
51,12/10/15 下午09时10分00秒,14.290,19.862,,,,,
52,12/10/15 下午09时15分00秒,14.290,19.794,,,,,
53,12/10/15 下午09时20分00秒,14.290,19.794,,,,,
54,12/10/15 下午09时25分00秒,14.290,19.794,,,,,
55,12/10/15 下午09时30分00秒,14.290,19.794,,,,,
56,12/10/15 下午09时35分00秒,14.290,19.794,,,,,
57,12/10/15 下午09时40分00秒,14.290,19.591,,,,,
58,12/10/15 下午09时45分00秒,14.290,19.794,,,,,
59,12/10/15 下午09时50分00秒,14.290,19.726,,,,,
60,12/10/15 下午09时55分00秒,14.290,19.794,,,,,
61,12/10/15 下午10时00分00秒,14.290,19.794,,,,,
62,12/10/15 下午10时05分00秒,14.290,19.794,,,,,
63,12/10/15 下午10时10分00秒,14.290,19.794,,,,,
64,12/10/15 下午10时15分00秒,14.290,19.862,,,,,
65,12/10/15 下午10时20分00秒,14.290,19.726,,,,,
66,12/10/15 下午10时25分00秒,14.266,19.657,,,,,
67,12/10/15 下午10时30分00秒,14.266,19.860,,,,,
68,12/10/15 下午10时35分00秒,14.266,19.793,,,,,
69,12/10/15 下午10时40分00秒,14.266,19.725,,,,,
70,12/10/15 下午10时45分00秒,14.266,19.725,,,,,
71,12/10/15 下午10时50分00秒,14.266,19.793,,,,,
72,12/10/15 下午10时55分00秒,14.266,19.793,,,,,
73,12/10/15 下午11时00分00秒,14.266,19.793,,,,,
74,12/10/15 下午11时05分00秒,14.266,19.725,,,,,
75,12/10/15 下午11时10分00秒,14.266,19.759,,,,,
76,12/10/15 下午11时15分00秒,14.266,19.793,,,,,
77,12/10/15 下午11时20分00秒,14.266,19.793,,,,,
78,12/10/15 下午11时25分00秒,14.266,19.725,,,,,
79,12/10/15 下午11时30分00秒,14.266,19.793,,,,,
80,12/10/15 下午11时35分00秒,14.266,19.725,,,,,
81,12/10/15 下午11时40分00秒,14.266,19.657,,,,,
82,12/10/15 下午11时45分00秒,14.266,19.725,,,,,
83,12/10/15 下午11时50分00秒,14.266,19.657,,,,,
84,12/10/15 下午11时55分00秒,14.266,19.725,,,,,
85,12/11/15 上午12时00分00秒,14.266,19.725,,,,,
86,12/11/15 上午12时05分00秒,14.266,19.657,,,,,
87,12/11/15 上午12时10分00秒,14.266,19.657,,,,,
88,12/11/15 上午12时15分00秒,14.266,19.793,,,,,
89,12/11/15 上午12时20分00秒,14.266,19.657,,,,,
90,12/11/15 上午12时25分00秒,14.266,19.657,,,,,
91,12/11/15 上午12时30分00秒,14.266,19.657,,,,,
92,12/11/15 上午12时35分00秒,14.266,19.759,,,,,
93,12/11/15 上午12时40分00秒,14.266,19.725,,,,,
94,12/11/15 上午12时45分00秒,14.266,19.590,,,,,
95,12/11/15 上午12时50分00秒,14.266,19.623,,,,,
96,12/11/15 上午12时55分00秒,14.266,19.657,,,,,
97,12/11/15 上午01时00分00秒,14.242,19.520,,,,,
98,12/11/15 上午01时05分00秒,14.242,19.588,,,,,
99,12/11/15 上午01时10分00秒,14.242,19.520,,,,,
100,12/11/15 上午01时15分00秒,14.242,19.656,,,,,
101,12/11/15 上午01时20分00秒,14.242,19.588,,,,,
102,12/11/15 上午01时25分00秒,14.242,19.453,,,,,
103,12/11/15 上午01时30分00秒,14.242,19.588,,,,,
104,12/11/15 上午01时35分00秒,14.242,19.656,,,,,
105,12/11/15 上午01时40分00秒,14.242,19.656,,,,,
106,12/11/15 上午01时45分00秒,14.242,19.588,,,,,
107,12/11/15 上午01时50分00秒,14.242,19.656,,,,,
108,12/11/15 上午01时55分00秒,14.242,19.520,,,,,
109,12/11/15 上午02时00分00秒,14.242,19.453,,,,,
110,12/11/15 上午02时05分00秒,14.242,19.520,,,,,
111,12/11/15 上午02时10分00秒,14.242,19.588,,,,,
112,12/11/15 上午02时15分00秒,14.242,19.554,,,,,
113,12/11/15 上午02时20分00秒,14.242,19.520,,,,,
114,12/11/15 上午02时25分00秒,14.242,19.588,,,,,
115,12/11/15 上午02时30分00秒,14.242,19.520,,,,,
116,12/11/15 上午02时35分00秒,14.242,19.487,,,,,
117,12/11/15 上午02时40分00秒,14.242,19.588,,,,,
118,12/11/15 上午02时45分00秒,14.242,19.520,,,,,
119,12/11/15 上午02时50分00秒,14.242,19.520,,,,,
120,12/11/15 上午02时55分00秒,14.242,19.520,,,,,
121,12/11/15 上午03时00分00秒,14.218,19.451,,,,,
122,12/11/15 上午03时05分00秒,14.218,19.451,,,,,
123,12/11/15 上午03时10分00秒,14.218,19.384,,,,,
124,12/11/15 上午03时15分00秒,14.218,19.519,,,,,
125,12/11/15 上午03时20分00秒,14.218,19.519,,,,,
126,12/11/15 上午03时25分00秒,14.218,19.519,,,,,
127,12/11/15 上午03时30分00秒,14.218,19.519,,,,,
128,12/11/15 上午03时35分00秒,14.218,19.451,,,,,
129,12/11/15 上午03时40分00秒,14.218,19.485,,,,,
130,12/11/15 上午03时45分00秒,14.218,19.417,,,,,
131,12/11/15 上午03时50分00秒,14.218,19.485,,,,,
132,12/11/15 上午03时55分00秒,14.218,19.451,,,,,
133,12/11/15 上午04时00分00秒,14.218,19.485,,,,,
134,12/11/15 上午04时05分00秒,14.218,19.451,,,,,
135,12/11/15 上午04时10分00秒,14.218,19.384,,,,,
136,12/11/15 上午04时15分00秒,14.218,19.553,,,,,
137,12/11/15 上午04时20分00秒,14.218,19.451,,,,,
138,12/11/15 上午04时25分00秒,14.218,19.384,,,,,
139,12/11/15 上午04时30分00秒,14.218,19.519,,,,,
140,12/11/15 上午04时35分00秒,14.218,19.451,,,,,
141,12/11/15 上午04时40分00秒,14.218,19.519,,,,,
142,12/11/15 上午04时45分00秒,14.218,19.384,,,,,
143,12/11/15 上午04时50分00秒,14.218,19.451,,,,,
144,12/11/15 上午04时55分00秒,14.194,19.518,,,,,
145,12/11/15 上午05时00分00秒,14.194,19.382,,,,,
146,12/11/15 上午05时05分00秒,14.194,19.450,,,,,
147,12/11/15 上午05时10分00秒,14.194,19.518,,,,,
148,12/11/15 上午05时15分00秒,14.194,19.585,,,,,
149,12/11/15 上午05时20分00秒,14.194,19.450,,,,,
150,12/11/15 上午05时25分00秒,14.194,19.382,,,,,
151,12/11/15 上午05时30分00秒,14.194,19.518,,,,,
152,12/11/15 上午05时35分00秒,14.194,19.450,,,,,
153,12/11/15 上午05时40分00秒,14.194,19.518,,,,,
154,12/11/15 上午05时45分00秒,14.194,19.518,,,,,
155,12/11/15 上午05时50分00秒,14.194,19.450,,,,,
156,12/11/15 上午05时55分00秒,14.170,19.381,,,,,
157,12/11/15 上午06时00分00秒,14.170,19.516,,,,,
158,12/11/15 上午06时05分00秒,14.170,19.313,,,,,
159,12/11/15 上午06时10分00秒,14.170,19.381,,,,,
160,12/11/15 上午06时15分00秒,14.170,19.448,,,,,
161,12/11/15 上午06时20分00秒,14.170,19.313,,,,,
162,12/11/15 上午06时25分00秒,14.170,19.448,,,,,
163,12/11/15 上午06时30分00秒,14.170,19.448,,,,,
164,12/11/15 上午06时35分00秒,14.170,19.313,,,,,
165,12/11/15 上午06时40分00秒,14.170,19.381,,,,,
166,12/11/15 上午06时45分00秒,14.170,19.448,,,,,
167,12/11/15 上午06时50分00秒,14.170,19.448,,,,,
168,12/11/15 上午06时55分00秒,14.170,19.448,,,,,
169,12/11/15 上午07时00分00秒,14.170,19.415,,,,,
170,12/11/15 上午07时05分00秒,14.170,19.313,,,,,
171,12/11/15 上午07时10分00秒,14.170,19.347,,,,,
172,12/11/15 上午07时15分00秒,14.170,19.313,,,,,
173,12/11/15 上午07时20分00秒,14.170,19.313,,,,,
174,12/11/15 上午07时25分00秒,14.170,19.313,,,,,
175,12/11/15 上午07时30分00秒,14.170,19.313,,,,,
176,12/11/15 上午07时35分00秒,14.170,19.245,,,,,
177,12/11/15 上午07时40分00秒,14.170,19.279,,,,,
178,12/11/15 上午07时45分00秒,14.170,19.279,,,,,
179,12/11/15 上午07时50分00秒,14.170,19.313,,,,,
180,12/11/15 上午07时55分00秒,14.170,19.347,,,,,
181,12/11/15 上午08时00分00秒,14.170,19.313,,,,,
182,12/11/15 上午08时05分00秒,14.146,19.244,,,,,
183,12/11/15 上午08时10分00秒,14.146,19.447,,,,,
184,12/11/15 上午08时15分00秒,14.146,19.345,,,,,
185,12/11/15 上午08时20分00秒,14.146,19.312,,,,,
186,12/11/15 上午08时25分00秒,14.146,19.244,,,,,
187,12/11/15 上午08时30分00秒,14.146,19.244,,,,,
188,12/11/15 上午08时35分00秒,14.146,19.278,,,,,
189,12/11/15 上午08时40分00秒,14.146,19.312,,,,,
190,12/11/15 上午08时45分00秒,14.146,19.413,,,,,
191,12/11/15 上午08时50分00秒,14.146,19.312,,,,,
192,12/11/15 上午08时55分00秒,14.170,19.381,,,,,
193,12/11/15 上午09时00分00秒,14.146,19.379,,,,,
194,12/11/15 上午09时05分00秒,14.146,19.447,,,,,
195,12/11/15 上午09时10分00秒,14.170,19.381,,,,,
196,12/11/15 上午09时15分00秒,14.170,19.516,,,,,
197,12/11/15 上午09时20分00秒,14.170,19.550,,,,,
198,12/11/15 上午09时25分00秒,14.170,19.516,,,,,
199,12/11/15 上午09时30分00秒,14.170,19.584,,,,,
200,12/11/15 上午09时35分00秒,14.170,19.516,,,,,
201,12/11/15 上午09时40分00秒,14.170,19.482,,,,,
202,12/11/15 上午09时45分00秒,14.170,19.584,,,,,
203,12/11/15 上午09时50分00秒,14.170,19.516,,,,,
204,12/11/15 上午09时55分00秒,14.170,19.448,,,,,
205,12/11/15 上午10时00分00秒,14.170,19.516,,,,,
206,12/11/15 上午10时05分00秒,14.170,19.042,,,,,
207,12/11/15 上午10时10分00秒,14.170,18.974,,,,,
208,12/11/15 上午10时15分00秒,14.170,19.110,,,,,
209,12/11/15 上午10时20分00秒,14.170,19.177,,,,,
210,12/11/15 上午10时25分00秒,14.122,18.937,,,,,
211,12/11/15 上午10时30分00秒,14.122,18.632,,,,,
212,12/11/15 上午10时35分00秒,14.098,18.699,,,,,
213,12/11/15 上午10时40分00秒,14.074,18.935,,,,,
214,12/11/15 上午10时45分00秒,14.050,19.103,,,,,
215,12/11/15 上午10时50分00秒,14.026,19.710,,,,,
216,12/11/15 上午10时55分00秒,14.026,19.778,,,,,
217,12/11/15 上午11时00分00秒,14.026,19.981,,,,,
218,12/11/15 上午11时05分00秒,14.026,19.846,,,,,
219,12/11/15 上午11时10分00秒,14.026,19.846,,,,,
220,12/11/15 上午11时15分00秒,14.026,19.710,,,,,
221,12/11/15 上午11时20分00秒,14.026,19.710,,,,,
222,12/11/15 上午11时25分00秒,14.026,19.677,,,,,
223,12/11/15 上午11时30分00秒,14.026,19.778,,,,,
224,12/11/15 上午11时35分00秒,14.026,19.643,,,,,
225,12/11/15 上午11时40分00秒,14.026,19.508,,,,,
226,12/11/15 上午11时45分00秒,14.050,19.577,,,,,
227,12/11/15 上午11时50分00秒,14.050,19.509,,,,,
228,12/11/15 上午11时55分00秒,14.050,19.577,,,,,
229,12/11/15 下午12时00分00秒,14.050,19.577,,,,,
230,12/11/15 下午12时05分00秒,14.050,19.374,,,,,
231,12/11/15 下午12时10分00秒,14.050,19.374,,,,,
232,12/11/15 下午12时15分00秒,14.050,19.306,,,,,
233,12/11/15 下午12时20分00秒,14.050,19.407,,,,,
234,12/11/15 下午12时25分00秒,14.074,19.375,,,,,
235,12/11/15 下午12时30分00秒,14.074,19.307,,,,,
236,12/11/15 下午12时35分00秒,14.074,19.375,,,,,
237,12/11/15 下午12时40分00秒,14.074,19.443,,,,,
238,12/11/15 下午12时45分00秒,14.074,19.307,,,,,
239,12/11/15 下午12时50分00秒,14.074,19.375,,,,,
240,12/11/15 下午12时55分00秒,14.074,19.443,,,,,
241,12/11/15 下午01时00分00秒,14.074,19.510,,,,,
242,12/11/15 下午01时05分00秒,14.074,19.510,,,,,
243,12/11/15 下午01时10分00秒,14.074,19.510,,,,,
244,12/11/15 下午01时15分00秒,14.074,19.510,,,,,
245,12/11/15 下午01时20分00秒,14.074,19.510,,,,,
246,12/11/15 下午01时25分00秒,14.074,19.578,,,,,
247,12/11/15 下午01时30分00秒,14.074,19.578,,,,,
248,12/11/15 下午01时35分00秒,14.074,19.578,,,,,
249,12/11/15 下午01时40分00秒,14.074,19.578,,,,,
250,12/11/15 下午01时45分00秒,14.074,19.510,,,,,
251,12/11/15 下午01时50分00秒,14.074,19.578,,,,,
252,12/11/15 下午01时55分00秒,14.074,19.510,,,,,
253,12/11/15 下午02时00分00秒,14.074,19.443,,,,,
254,12/11/15 下午02时05分00秒,14.074,19.510,,,,,
255,12/11/15 下午02时10分00秒,14.074,19.510,,,,,
256,12/11/15 下午02时15分00秒,14.074,19.510,,,,,
257,12/11/15 下午02时20分00秒,14.074,19.510,,,,,
258,12/11/15 下午02时25分00秒,14.074,19.578,,,,,
259,12/11/15 下午02时30分00秒,14.074,19.510,,,,,
260,12/11/15 下午02时35分00秒,14.074,19.510,,,,,
261,12/11/15 下午02时40分00秒,14.074,19.510,,,,,
262,12/11/15 下午02时45分00秒,14.074,19.578,,,,,
263,12/11/15 下午02时50分00秒,14.074,19.510,,,,,
264,12/11/15 下午02时55分00秒,14.074,19.544,,,,,
265,12/11/15 下午03时00分00秒,14.074,19.510,,,,,
266,12/11/15 下午03时05分00秒,14.074,19.544,,,,,
267,12/11/15 下午03时10分00秒,14.074,19.510,,,,,
268,12/11/15 下午03时15分00秒,14.074,19.510,,,,,
269,12/11/15 下午03时20分00秒,14.098,19.444,,,,,
270,12/11/15 下午03时25分00秒,14.098,19.512,,,,,
271,12/11/15 下午03时30分00秒,14.098,19.444,,,,,
272,12/11/15 下午03时35分00秒,14.098,19.444,,,,,
273,12/11/15 下午03时40分00秒,14.098,19.444,,,,,
274,12/11/15 下午03时45分00秒,14.098,19.546,,,,,
275,12/11/15 下午03时50分00秒,14.098,19.444,,,,,
276,12/11/15 下午03时55分00秒,14.098,19.444,,,,,
277,12/11/15 下午04时00分00秒,14.098,19.512,,,,,
278,12/11/15 下午04时05分00秒,14.098,19.478,,,,,
279,12/11/15 下午04时10分00秒,14.098,19.444,,,,,
280,12/11/15 下午04时15分00秒,14.098,19.512,,,,,
281,12/11/15 下午04时20分00秒,14.098,19.512,,,,,
282,12/11/15 下午04时25分00秒,14.098,19.512,,,,,
283,12/11/15 下午04时30分00秒,14.098,19.579,,,,,
284,12/11/15 下午04时35分00秒,14.098,19.512,,,,,
285,12/11/15 下午04时40分00秒,14.098,19.613,,,,,
286,12/11/15 下午04时45分00秒,14.098,19.546,,,,,
287,12/11/15 下午04时50分00秒,14.098,19.579,,,,,
288,12/11/15 下午04时55分00秒,14.098,19.579,,,,,
289,12/11/15 下午05时00分00秒,14.098,19.579,,,,,
290,12/11/15 下午05时05分00秒,14.098,19.647,,,,,
291,12/11/15 下午05时10分00秒,14.098,19.647,,,,,
292,12/11/15 下午05时15分00秒,14.098,19.715,,,,,
293,12/11/15 下午05时20分00秒,14.098,19.647,,,,,
294,12/11/15 下午05时25分00秒,14.098,19.613,,,,,
295,12/11/15 下午05时30分00秒,14.098,19.647,,,,,
296,12/11/15 下午05时35分00秒,14.098,19.579,,,,,
297,12/11/15 下午05时40分00秒,14.098,19.579,,,,,
298,12/11/15 下午05时45分00秒,14.098,19.579,,,,,
299,12/11/15 下午05时50分00秒,14.098,19.647,,,,,
300,12/11/15 下午05时55分00秒,14.098,19.647,,,,,
301,12/11/15 下午06时00分00秒,14.098,19.579,,,,,
302,12/11/15 下午06时05分00秒,14.098,19.647,,,,,
303,12/11/15 下午06时10分00秒,14.098,19.647,,,,,
304,12/11/15 下午06时15分00秒,14.098,19.647,,,,,
305,12/11/15 下午06时20分00秒,14.098,19.613,,,,,
306,12/11/15 下午06时25分00秒,14.098,19.579,,,,,
307,12/11/15 下午06时30分00秒,14.098,19.579,,,,,
308,12/11/15 下午06时35分00秒,14.098,19.579,,,,,
309,12/11/15 下午06时40分00秒,14.098,19.647,,,,,
310,12/11/15 下午06时45分00秒,14.098,19.647,,,,,
311,12/11/15 下午06时50分00秒,14.098,19.579,,,,,
312,12/11/15 下午06时55分00秒,14.098,19.647,,,,,
313,12/11/15 下午07时00分00秒,14.098,19.647,,,,,
314,12/11/15 下午07时05分00秒,14.098,19.715,,,,,
315,12/11/15 下午07时10分00秒,14.098,19.647,,,,,
316,12/11/15 下午07时15分00秒,14.098,19.613,,,,,
317,12/11/15 下午07时20分00秒,14.098,19.579,,,,,
318,12/11/15 下午07时25分00秒,14.098,19.579,,,,,
319,12/11/15 下午07时30分00秒,14.098,19.647,,,,,
320,12/11/15 下午07时35分00秒,14.098,19.647,,,,,
321,12/11/15 下午07时40分00秒,14.098,19.647,,,,,
322,12/11/15 下午07时45分00秒,14.098,19.647,,,,,
323,12/11/15 下午07时50分00秒,14.098,19.613,,,,,
324,12/11/15 下午07时55分00秒,14.098,19.579,,,,,
325,12/11/15 下午08时00分00秒,14.098,19.579,,,,,
326,12/11/15 下午08时05分00秒,14.098,19.579,,,,,
327,12/11/15 下午08时10分00秒,14.098,19.613,,,,,
328,12/11/15 下午08时15分00秒,14.098,19.579,,,,,
329,12/11/15 下午08时20分00秒,14.098,19.579,,,,,
330,12/11/15 下午08时25分00秒,14.098,19.647,,,,,
331,12/11/15 下午08时30分00秒,14.098,19.647,,,,,
332,12/11/15 下午08时35分00秒,14.098,19.647,,,,,
333,12/11/15 下午08时40分00秒,14.098,19.647,,,,,
334,12/11/15 下午08时45分00秒,14.098,19.647,,,,,
335,12/11/15 下午08时50分00秒,14.098,19.715,,,,,
336,12/11/15 下午08时55分00秒,14.098,19.715,,,,,
337,12/11/15 下午09时00分00秒,14.098,19.715,,,,,
338,12/11/15 下午09时05分00秒,14.098,19.681,,,,,
339,12/11/15 下午09时10分00秒,14.098,19.647,,,,,
340,12/11/15 下午09时15分00秒,14.098,19.647,,,,,
341,12/11/15 下午09时20分00秒,14.098,19.715,,,,,
342,12/11/15 下午09时25分00秒,14.098,19.647,,,,,
343,12/11/15 下午09时30分00秒,14.098,19.647,,,,,
344,12/11/15 下午09时35分00秒,14.098,19.647,,,,,
345,12/11/15 下午09时40分00秒,14.098,19.647,,,,,
346,12/11/15 下午09时45分00秒,14.098,19.647,,,,,
347,12/11/15 下午09时50分00秒,14.098,19.715,,,,,
348,12/11/15 下午09时55分00秒,14.098,19.647,,,,,
349,12/11/15 下午10时00分00秒,14.098,19.647,,,,,
350,12/11/15 下午10时05分00秒,14.098,19.647,,,,,
351,12/11/15 下午10时10分00秒,14.098,19.681,,,,,
352,12/11/15 下午10时15分00秒,14.098,19.647,,,,,
353,12/11/15 下午10时20分00秒,14.074,19.713,,,,,
354,12/11/15 下午10时25分00秒,14.074,19.646,,,,,
355,12/11/15 下午10时30分00秒,14.098,19.715,,,,,
356,12/11/15 下午10时35分00秒,14.074,19.713,,,,,
357,12/11/15 下午10时40分00秒,14.074,19.646,,,,,
358,12/11/15 下午10时45分00秒,14.098,19.715,,,,,
359,12/11/15 下午10时50分00秒,14.074,19.680,,,,,
360,12/11/15 下午10时55分00秒,14.074,19.680,,,,,
361,12/11/15 下午11时00分00秒,14.074,19.680,,,,,
362,12/11/15 下午11时05分00秒,14.074,19.646,,,,,
363,12/11/15 下午11时10分00秒,14.074,19.680,,,,,
364,12/11/15 下午11时15分00秒,14.074,19.646,,,,,
365,12/11/15 下午11时20分00秒,14.074,19.646,,,,,
366,12/11/15 下午11时25分00秒,14.074,19.646,,,,,
367,12/11/15 下午11时30分00秒,14.074,19.713,,,,,
368,12/11/15 下午11时35分00秒,14.074,19.646,,,,,
369,12/11/15 下午11时40分00秒,14.074,19.713,,,,,
370,12/11/15 下午11时45分00秒,14.074,19.713,,,,,
371,12/11/15 下午11时50分00秒,14.074,19.713,,,,,
372,12/11/15 下午11时55分00秒,14.074,19.713,,,,,
373,12/12/15 上午12时00分00秒,14.074,19.713,,,,,
374,12/12/15 上午12时05分00秒,14.074,19.713,,,,,
375,12/12/15 上午12时10分00秒,14.074,19.713,,,,,
376,12/12/15 上午12时15分00秒,14.074,19.713,,,,,
377,12/12/15 上午12时20分00秒,14.074,19.713,,,,,
378,12/12/15 上午12时25分00秒,14.074,19.713,,,,,
379,12/12/15 上午12时30分00秒,14.074,19.747,,,,,
380,12/12/15 上午12时35分00秒,14.074,19.713,,,,,
381,12/12/15 上午12时40分00秒,14.074,19.713,,,,,
382,12/12/15 上午12时45分00秒,14.074,19.713,,,,,
383,12/12/15 上午12时50分00秒,14.074,19.747,,,,,
384,12/12/15 上午12时55分00秒,14.074,19.781,,,,,
385,12/12/15 上午01时00分00秒,14.074,19.747,,,,,
386,12/12/15 上午01时05分00秒,14.074,19.713,,,,,
387,12/12/15 上午01时10分00秒,14.074,19.713,,,,,
388,12/12/15 上午01时15分00秒,14.074,19.781,,,,,
389,12/12/15 上午01时20分00秒,14.074,19.781,,,,,
390,12/12/15 上午01时25分00秒,14.074,19.781,,,,,
391,12/12/15 上午01时30分00秒,14.074,19.747,,,,,
392,12/12/15 上午01时35分00秒,14.074,19.713,,,,,
393,12/12/15 上午01时40分00秒,14.074,19.713,,,,,
394,12/12/15 上午01时45分00秒,14.074,19.713,,,,,
395,12/12/15 上午01时50分00秒,14.074,19.747,,,,,
396,12/12/15 上午01时55分00秒,14.074,19.747,,,,,
397,12/12/15 上午02时00分00秒,14.074,19.747,,,,,
398,12/12/15 上午02时05分00秒,14.074,19.781,,,,,
399,12/12/15 上午02时10分00秒,14.074,19.713,,,,,
400,12/12/15 上午02时15分00秒,14.074,19.781,,,,,
401,12/12/15 上午02时20分00秒,14.074,19.713,,,,,
402,12/12/15 上午02时25分00秒,14.074,19.713,,,,,
403,12/12/15 上午02时30分00秒,14.074,19.781,,,,,
404,12/12/15 上午02时35分00秒,14.074,19.781,,,,,
405,12/12/15 上午02时40分00秒,14.074,19.781,,,,,
406,12/12/15 上午02时45分00秒,14.074,19.713,,,,,
407,12/12/15 上午02时50分00秒,14.074,19.781,,,,,
408,12/12/15 上午02时55分00秒,14.074,19.781,,,,,
409,12/12/15 上午03时00分00秒,14.074,19.781,,,,,
410,12/12/15 上午03时05分00秒,14.074,19.781,,,,,
411,12/12/15 上午03时10分00秒,14.074,19.849,,,,,
412,12/12/15 上午03时15分00秒,14.074,19.849,,,,,
413,12/12/15 上午03时20分00秒,14.074,19.781,,,,,
414,12/12/15 上午03时25分00秒,14.074,19.781,,,,,
415,12/12/15 上午03时30分00秒,14.074,19.815,,,,,
416,12/12/15 上午03时35分00秒,14.074,19.781,,,,,
417,12/12/15 上午03时40分00秒,14.074,19.815,,,,,
418,12/12/15 上午03时45分00秒,14.074,19.849,,,,,
419,12/12/15 上午03时50分00秒,14.074,19.849,,,,,
420,12/12/15 上午03时55分00秒,14.074,19.849,,,,,
421,12/12/15 上午04时00分00秒,14.074,19.849,,,,,
422,12/12/15 上午04时05分00秒,14.074,19.849,,,,,
423,12/12/15 上午04时10分00秒,14.074,19.882,,,,,
424,12/12/15 上午04时15分00秒,14.074,19.882,,,,,
425,12/12/15 上午04时20分00秒,14.074,19.916,,,,,
426,12/12/15 上午04时25分00秒,14.074,19.916,,,,,
427,12/12/15 上午04时30分00秒,14.074,19.916,,,,,
428,12/12/15 上午04时35分00秒,14.074,19.916,,,,,
429,12/12/15 上午04时40分00秒,14.074,19.950,,,,,
430,12/12/15 上午04时45分00秒,14.074,19.984,,,,,
431,12/12/15 上午04时50分00秒,14.074,19.984,,,,,
432,12/12/15 上午04时55分00秒,14.074,19.984,,,,,
433,12/12/15 上午05时00分00秒,14.074,19.984,,,,,
434,12/12/15 上午05时05分00秒,14.074,19.984,,,,,
435,12/12/15 上午05时10分00秒,14.074,20.018,,,,,
436,12/12/15 上午05时15分00秒,14.074,19.984,,,,,
437,12/12/15 上午05时20分00秒,14.074,20.051,,,,,
438,12/12/15 上午05时25分00秒,14.074,20.051,,,,,
439,12/12/15 上午05时30分00秒,14.050,20.050,,,,,
