"Plot Title: c465ae-10728387"
"#","Date Time, GMT+08:00","Temp, °C (LGR S/N: 10728387, SEN S/N: 10728387)","RH, % (LGR S/N: 10728387, SEN S/N: 10728387)","Coupler Detached (LGR S/N: 10728387)","Coupler Attached (LGR S/N: 10728387)","Host Connected (LGR S/N: 10728387)","Stopped (LGR S/N: 10728387)","End Of File (LGR S/N: 10728387)"
89,12/11/15 上午12时20分00秒,5.360,31.162,,,,,
90,12/11/15 上午12时25分00秒,5.308,31.030,,,,,
91,12/11/15 上午12时30分00秒,5.257,31.089,,,,,
92,12/11/15 上午12时35分00秒,5.205,31.212,,,,,
93,12/11/15 上午12时40分00秒,5.231,30.959,,,,,
94,12/11/15 上午12时45分00秒,5.205,30.989,,,,,
95,12/11/15 上午12时50分00秒,5.539,31.114,,,,,
96,12/11/15 上午12时55分00秒,5.616,30.481,,,,,
97,12/11/15 上午01时00分00秒,5.642,30.099,,,,,
98,12/11/15 上午01时05分00秒,5.642,29.521,,,,,
99,12/11/15 上午01时10分00秒,5.514,29.831,,,,,
100,12/11/15 上午01时15分00秒,5.385,30.140,,,,,
101,12/11/15 上午01时20分00秒,5.385,30.525,,,,,
102,12/11/15 上午01时25分00秒,5.462,30.019,,,,,
103,12/11/15 上午01时30分00秒,5.437,29.760,,,,,
104,12/11/15 上午01时35分00秒,5.411,29.886,,,,,
105,12/11/15 上午01时40分00秒,5.437,30.337,,,,,
106,12/11/15 上午01时45分00秒,5.539,30.186,,,,,
107,12/11/15 上午01时50分00秒,5.642,30.002,,,,,
108,12/11/15 上午01时55分00秒,5.642,30.419,,,,,
109,12/11/15 上午02时00分00秒,5.616,30.032,,,,,
110,12/11/15 上午02时05分00秒,5.591,30.094,,,,,
111,12/11/15 上午02时10分00秒,5.539,30.218,,,,,
112,12/11/15 上午02时15分00秒,5.642,29.842,,,,,
113,12/11/15 上午02时20分00秒,5.462,30.211,,,,,
114,12/11/15 上午02时25分00秒,5.231,31.215,,,,,
115,12/11/15 上午02时30分00秒,4.947,32.463,,,,,
116,12/11/15 上午02时35分00秒,4.688,33.200,,,,,
117,12/11/15 上午02时40分00秒,4.480,34.192,,,,,
118,12/11/15 上午02时45分00秒,4.298,34.585,,,,,
119,12/11/15 上午02时50分00秒,4.246,34.957,,,,,
120,12/11/15 上午02时55分00秒,4.115,35.227,,,,,
121,12/11/15 上午03时00分00秒,4.011,35.468,,,,,
122,12/11/15 上午03时05分00秒,3.880,35.957,,,,,
123,12/11/15 上午03时10分00秒,3.801,36.136,,,,,
124,12/11/15 上午03时15分00秒,3.775,36.259,,,,,
125,12/11/15 上午03时20分00秒,3.670,36.436,,,,,
126,12/11/15 上午03时25分00秒,3.591,36.865,,,,,
127,12/11/15 上午03时30分00秒,3.591,36.896,,,,,
128,12/11/15 上午03时35分00秒,3.564,36.737,,,,,
129,12/11/15 上午03时40分00秒,3.538,36.172,,,,,
130,12/11/15 上午03时45分00秒,3.512,35.292,,,,,
131,12/11/15 上午03时50分00秒,3.485,34.442,,,,,
132,12/11/15 上午03时55分00秒,3.459,34.470,,,,,
133,12/11/15 上午04时00分00秒,3.380,34.683,,,,,
134,12/11/15 上午04时05分00秒,3.301,34.895,,,,,
135,12/11/15 上午04时10分00秒,3.301,34.612,,,,,
136,12/11/15 上午04时15分00秒,3.274,34.704,,,,,
137,12/11/15 上午04时20分00秒,3.301,34.360,,,,,
138,12/11/15 上午04时25分00秒,3.195,34.382,,,,,
139,12/11/15 上午04时30分00秒,3.089,34.622,,,,,
140,12/11/15 上午04时35分00秒,3.036,35.056,,,,,
141,12/11/15 上午04时40分00秒,2.956,34.672,,,,,
142,12/11/15 上午04时45分00秒,2.877,34.476,,,,,
143,12/11/15 上午04时50分00秒,2.850,34.253,,,,,
144,12/11/15 上午04时55分00秒,2.823,34.094,,,,,
145,12/11/15 上午05时00分00秒,2.717,34.523,,,,,
146,12/11/15 上午05时05分00秒,2.664,34.674,,,,,
147,12/11/15 上午05时10分00秒,2.610,34.857,,,,,
148,12/11/15 上午05时15分00秒,2.717,34.805,,,,,
149,12/11/15 上午05时20分00秒,2.690,35.554,,,,,
150,12/11/15 上午05时25分00秒,2.610,35.702,,,,,
151,12/11/15 上午05时30分00秒,2.610,35.764,,,,,
152,12/11/15 上午05时35分00秒,2.637,35.861,,,,,
153,12/11/15 上午05时40分00秒,2.610,36.077,,,,,
154,12/11/15 上午05时45分00秒,2.610,36.949,,,,,
155,12/11/15 上午05时50分00秒,2.664,36.207,,,,,
156,12/11/15 上午05时55分00秒,2.664,35.050,,,,,
157,12/11/15 上午06时00分00秒,2.690,34.332,,,,,
158,12/11/15 上午06时05分00秒,2.744,34.149,,,,,
159,12/11/15 上午06时10分00秒,2.850,33.971,,,,,
160,12/11/15 上午06时15分00秒,2.903,34.007,,,,,
161,12/11/15 上午06时20分00秒,2.877,34.350,,,,,
162,12/11/15 上午06时25分00秒,2.877,34.476,,,,,
163,12/11/15 上午06时30分00秒,2.903,34.290,,,,,
164,12/11/15 上午06时35分00秒,3.009,33.671,,,,,
165,12/11/15 上午06时40分00秒,3.089,33.553,,,,,
166,12/11/15 上午06时45分00秒,3.116,33.682,,,,,
167,12/11/15 上午06时50分00秒,3.089,33.490,,,,,
168,12/11/15 上午06时55分00秒,3.089,33.364,,,,,
169,12/11/15 上午07时00分00秒,2.983,33.448,,,,,
170,12/11/15 上午07时05分00秒,2.956,33.225,,,,,
171,12/11/15 上午07时10分00秒,2.903,33.346,,,,,
172,12/11/15 上午07时15分00秒,2.823,33.464,,,,,
173,12/11/15 上午07时20分00秒,2.823,33.464,,,,,
174,12/11/15 上午07时25分00秒,2.823,33.905,,,,,
175,12/11/15 上午07时30分00秒,2.823,33.779,,,,,
176,12/11/15 上午07时35分00秒,2.797,33.777,,,,,
177,12/11/15 上午07时40分00秒,2.717,34.272,,,,,
178,12/11/15 上午07时45分00秒,2.717,34.240,,,,,
179,12/11/15 上午07时50分00秒,2.690,34.143,,,,,
180,12/11/15 上午07时55分00秒,2.717,33.895,,,,,
181,12/11/15 上午08时00分00秒,2.717,34.083,,,,,
182,12/11/15 上午08时05分00秒,2.770,33.900,,,,,
183,12/11/15 上午08时10分00秒,2.770,33.743,,,,,
184,12/11/15 上午08时15分00秒,2.770,33.806,,,,,
185,12/11/15 上午08时20分00秒,2.770,34.151,,,,,
186,12/11/15 上午08时25分00秒,2.877,33.784,,,,,
187,12/11/15 上午08时30分00秒,2.903,33.535,,,,,
188,12/11/15 上午08时35分00秒,2.903,33.818,,,,,
189,12/11/15 上午08时40分00秒,2.877,34.287,,,,,
190,12/11/15 上午08时45分00秒,2.877,34.601,,,,,
191,12/11/15 上午08时50分00秒,2.877,34.507,,,,,
192,12/11/15 上午08时55分00秒,2.850,34.348,,,,,
193,12/11/15 上午09时00分00秒,2.770,34.403,,,,,
194,12/11/15 上午09时05分00秒,2.930,34.607,,,,,
195,12/11/15 上午09时10分00秒,2.930,33.852,,,,,
196,12/11/15 上午09时15分00秒,2.930,34.167,,,,,
197,12/11/15 上午09时20分00秒,2.877,34.601,,,,,
198,12/11/15 上午09时25分00秒,2.930,36.109,,,,,
199,12/11/15 上午09时30分00秒,3.089,36.063,,,,,
200,12/11/15 上午09时35分00秒,3.221,35.733,,,,,
201,12/11/15 上午09时40分00秒,3.380,36.156,,,,,
202,12/11/15 上午09时45分00秒,3.801,35.447,,,,,
203,12/11/15 上午09时50分00秒,4.089,34.690,,,,,
204,12/11/15 上午09时55分00秒,4.194,34.543,,,,,
205,12/11/15 上午10时00分00秒,4.220,34.545,,,,,
206,12/11/15 上午10时05分00秒,4.089,34.942,,,,,
207,12/11/15 上午10时10分00秒,4.037,35.188,,,,,
208,12/11/15 上午10时15分00秒,3.722,36.191,,,,,
209,12/11/15 上午10时20分00秒,3.591,36.865,,,,,
210,12/11/15 上午10时25分00秒,3.512,37.324,,,,,
211,12/11/15 上午10时30分00秒,3.459,37.537,,,,,
212,12/11/15 上午10时35分00秒,3.564,37.486,,,,,
213,12/11/15 上午10时40分00秒,3.722,37.128,,,,,
214,12/11/15 上午10时45分00秒,3.985,36.343,,,,,
215,12/11/15 上午10时50分00秒,4.272,35.432,,,,,
216,12/11/15 上午10时55分00秒,4.454,35.072,,,,,
217,12/11/15 上午11时00分00秒,4.662,34.778,,,,,
218,12/11/15 上午11时05分00秒,4.714,34.909,,,,,
219,12/11/15 上午11时10分00秒,4.895,34.486,,,,,
220,12/11/15 上午11时15分00秒,4.947,34.932,,,,,
221,12/11/15 上午11时20分00秒,5.128,35.518,,,,,
222,12/11/15 上午11时25分00秒,5.437,35.297,,,,,
223,12/11/15 上午11时30分00秒,5.745,34.632,,,,,
224,12/11/15 上午11时35分00秒,6.077,34.348,,,,,
225,12/11/15 上午11时40分00秒,6.204,34.867,,,,,
226,12/11/15 上午11时45分00秒,6.128,35.713,,,,,
227,12/11/15 上午11时50分00秒,5.949,35.348,,,,,
228,12/11/15 上午11时55分00秒,6.000,35.037,,,,,
229,12/11/15 下午12时00分00秒,5.898,35.090,,,,,
230,12/11/15 下午12时05分00秒,5.668,36.108,,,,,
231,12/11/15 下午12时10分00秒,5.488,37.189,,,,,
232,12/11/15 下午12时15分00秒,5.334,38.143,,,,,
233,12/11/15 下午12时20分00秒,5.154,38.934,,,,,
234,12/11/15 下午12时25分00秒,5.024,39.138,,,,,
235,12/11/15 下午12时30分00秒,4.921,41.666,,,,,
236,12/11/15 下午12时35分00秒,4.895,41.540,,,,,
237,12/11/15 下午12时40分00秒,4.947,41.885,,,,,
238,12/11/15 下午12时45分00秒,4.921,42.098,,,,,
239,12/11/15 下午12时50分00秒,5.050,40.816,,,,,
240,12/11/15 下午12时55分00秒,5.179,40.335,,,,,
241,12/11/15 下午01时00分00秒,5.257,39.972,,,,,
242,12/11/15 下午01时05分00秒,5.411,40.858,,,,,
243,12/11/15 下午01时10分00秒,5.745,38.624,,,,,
244,12/11/15 下午01时15分00秒,6.153,36.000,,,,,
245,12/11/15 下午01时20分00秒,6.408,36.089,,,,,
246,12/11/15 下午01时25分00秒,6.611,34.686,,,,,
247,12/11/15 下午01时30分00秒,6.788,35.147,,,,,
248,12/11/15 下午01时35分00秒,6.914,36.645,,,,,
249,12/11/15 下午01时40分00秒,6.889,38.341,,,,,
250,12/11/15 下午01时45分00秒,6.737,39.826,,,,,
251,12/11/15 下午01时50分00秒,6.560,40.554,,,,,
252,12/11/15 下午01时55分00秒,6.433,39.699,,,,,
253,12/11/15 下午02时00分00秒,6.458,38.827,,,,,
254,12/11/15 下午02时05分00秒,6.509,37.390,,,,,
255,12/11/15 下午02时10分00秒,6.636,36.017,,,,,
256,12/11/15 下午02时15分00秒,6.712,34.537,,,,,
257,12/11/15 下午02时20分00秒,6.813,33.593,,,,,
258,12/11/15 下午02时25分00秒,6.864,33.056,,,,,
259,12/11/15 下午02时30分00秒,6.914,32.582,,,,,
260,12/11/15 下午02时35分00秒,6.889,32.516,,,,,
261,12/11/15 下午02时40分00秒,6.914,32.263,,,,,
262,12/11/15 下午02时45分00秒,7.015,32.208,,,,,
263,12/11/15 下午02时50分00秒,7.142,31.483,,,,,
264,12/11/15 下午02时55分00秒,7.142,31.450,,,,,
265,12/11/15 下午03时00分00秒,7.015,31.760,,,,,
266,12/11/15 下午03时05分00秒,6.864,32.322,,,,,
267,12/11/15 下午03时10分00秒,6.813,32.381,,,,,
268,12/11/15 下午03时15分00秒,6.712,32.500,,,,,
269,12/11/15 下午03时20分00秒,6.687,32.561,,,,,
270,12/11/15 下午03时25分00秒,6.687,32.337,,,,,
271,12/11/15 下午03时30分00秒,6.636,32.429,,,,,
272,12/11/15 下午03时35分00秒,6.535,32.930,,,,,
273,12/11/15 下午03时40分00秒,6.535,32.898,,,,,
274,12/11/15 下午03时45分00秒,6.560,32.485,,,,,
275,12/11/15 下午03时50分00秒,6.458,32.763,,,,,
276,12/11/15 下午03时55分00秒,6.357,33.231,,,,,
277,12/11/15 下午04时00分00秒,6.230,33.601,,,,,
278,12/11/15 下午04时05分00秒,6.179,33.755,,,,,
279,12/11/15 下午04时10分00秒,6.153,33.721,,,,,
280,12/11/15 下午04时15分00秒,6.179,34.104,,,,,
281,12/11/15 下午04时20分00秒,6.331,33.674,,,,,
282,12/11/15 下午04时25分00秒,6.382,33.552,,,,,
283,12/11/15 下午04时30分00秒,6.382,33.520,,,,,
284,12/11/15 下午04时35分00秒,6.382,33.552,,,,,
285,12/11/15 下午04时40分00秒,6.357,33.550,,,,,
286,12/11/15 下午04时45分00秒,6.382,33.552,,,,,
287,12/11/15 下午04时50分00秒,6.382,33.329,,,,,
288,12/11/15 下午04时55分00秒,6.306,33.418,,,,,
289,12/11/15 下午05时00分00秒,6.306,33.227,,,,,
290,12/11/15 下午05时05分00秒,6.306,33.227,,,,,
291,12/11/15 下午05时10分00秒,6.306,33.290,,,,,
292,12/11/15 下午05时15分00秒,6.331,33.134,,,,,
293,12/11/15 下午05时20分00秒,6.306,33.036,,,,,
294,12/11/15 下午05时25分00秒,6.255,33.158,,,,,
295,12/11/15 下午05时30分00秒,6.255,33.158,,,,,
296,12/11/15 下午05时35分00秒,6.204,33.376,,,,,
297,12/11/15 下午05时40分00秒,6.204,33.281,,,,,
298,12/11/15 下午05时45分00秒,6.128,33.369,,,,,
299,12/11/15 下午05时50分00秒,6.102,33.398,,,,,
300,12/11/15 下午05时55分00秒,6.102,33.398,,,,,
301,12/11/15 下午06时00分00秒,6.077,33.650,,,,,
302,12/11/15 下午06时05分00秒,6.077,33.809,,,,,
303,12/11/15 下午06时10分00秒,6.051,33.965,,,,,
304,12/11/15 下午06时15分00秒,6.026,34.089,,,,,
305,12/11/15 下午06时20分00秒,5.949,34.336,,,,,
306,12/11/15 下午06时25分00秒,5.847,34.769,,,,,
307,12/11/15 下午06时30分00秒,5.796,34.827,,,,,
308,12/11/15 下午06时35分00秒,5.745,35.012,,,,,
309,12/11/15 下午06时40分00秒,5.745,34.980,,,,,
310,12/11/15 下午06时45分00秒,5.719,35.009,,,,,
311,12/11/15 下午06时50分00秒,5.719,35.135,,,,,
312,12/11/15 下午06时55分00秒,5.719,35.104,,,,,
313,12/11/15 下午07时00分00秒,5.745,35.233,,,,,
314,12/11/15 下午07时05分00秒,5.719,35.514,,,,,
315,12/11/15 下午07时10分00秒,5.719,35.577,,,,,
316,12/11/15 下午07时15分00秒,5.693,35.764,,,,,
317,12/11/15 下午07时20分00秒,5.642,35.822,,,,,
318,12/11/15 下午07时25分00秒,5.642,35.979,,,,,
319,12/11/15 下午07时30分00秒,5.616,35.977,,,,,
320,12/11/15 下午07时35分00秒,5.591,36.257,,,,,
321,12/11/15 下午07时40分00秒,5.616,36.260,,,,,
322,12/11/15 下午07时45分00秒,5.616,36.323,,,,,
323,12/11/15 下午07时50分00秒,5.591,36.634,,,,,
324,12/11/15 下午07时55分00秒,5.591,36.697,,,,,
325,12/11/15 下午08时00分00秒,5.565,37.009,,,,,
326,12/11/15 下午08时05分00秒,5.591,37.105,,,,,
327,12/11/15 下午08时10分00秒,5.591,37.231,,,,,
328,12/11/15 下午08时15分00秒,5.591,37.701,,,,,
329,12/11/15 下午08时20分00秒,5.616,37.860,,,,,
330,12/11/15 下午08时25分00秒,5.616,37.954,,,,,
331,12/11/15 下午08时30分00秒,5.591,37.983,,,,,
332,12/11/15 下午08时35分00秒,5.616,37.766,,,,,
333,12/11/15 下午08时40分00秒,5.642,37.769,,,,,
334,12/11/15 下午08时45分00秒,5.591,37.732,,,,,
335,12/11/15 下午08时50分00秒,5.565,37.792,,,,,
336,12/11/15 下午08时55分00秒,5.565,37.761,,,,,
337,12/11/15 下午09时00分00秒,5.591,37.513,,,,,
338,12/11/15 下午09时05分00秒,5.539,37.633,,,,,
339,12/11/15 下午09时10分00秒,5.539,37.727,,,,,
340,12/11/15 下午09时15分00秒,5.539,37.445,,,,,
341,12/11/15 下午09时20分00秒,5.514,37.568,,,,,
342,12/11/15 下午09时25分00秒,5.462,37.812,,,,,
343,12/11/15 下午09时30分00秒,5.437,37.622,,,,,
344,12/11/15 下午09时35分00秒,5.514,37.348,,,,,
345,12/11/15 下午09时40分00秒,5.539,37.194,,,,,
346,12/11/15 下午09时45分00秒,5.591,37.011,,,,,
347,12/11/15 下午09时50分00秒,5.616,37.077,,,,,
348,12/11/15 下午09时55分00秒,5.642,37.142,,,,,
349,12/11/15 下午10时00分00秒,5.591,37.262,,,,,
350,12/11/15 下午10时05分00秒,5.591,37.294,,,,,
351,12/11/15 下午10时10分00秒,5.591,37.137,,,,,
352,12/11/15 下午10时15分00秒,5.591,37.325,,,,,
353,12/11/15 下午10时20分00秒,5.539,37.633,,,,,
354,12/11/15 下午10时25分00秒,5.437,38.060,,,,,
355,12/11/15 下午10时30分00秒,5.360,38.364,,,,,
356,12/11/15 下午10时35分00秒,5.282,38.418,,,,,
357,12/11/15 下午10时40分00秒,5.257,38.571,,,,,
358,12/11/15 下午10时45分00秒,5.231,38.631,,,,,
359,12/11/15 下午10时50分00秒,5.205,38.659,,,,,
360,12/11/15 下午10时55分00秒,5.179,38.844,,,,,
361,12/11/15 下午11时00分00秒,5.179,38.657,,,,,
362,12/11/15 下午11时05分00秒,5.128,38.713,,,,,
363,12/11/15 下午11时10分00秒,5.102,38.742,,,,,
364,12/11/15 下午11时15分00秒,5.076,38.988,,,,,
365,12/11/15 下午11时20分00秒,4.999,39.197,,,,,
366,12/11/15 下午11时25分00秒,4.973,39.163,,,,,
367,12/11/15 下午11时30分00秒,4.921,39.220,,,,,
368,12/11/15 下午11时35分00秒,4.869,39.432,,,,,
369,12/11/15 下午11时40分00秒,4.844,39.677,,,,,
370,12/11/15 下午11时45分00秒,4.844,39.677,,,,,
371,12/11/15 下午11时50分00秒,4.844,39.584,,,,,
372,12/11/15 下午11时55分00秒,4.818,39.674,,,,,
373,12/12/15 上午12时00分00秒,4.869,39.463,,,,,
374,12/12/15 上午12时05分00秒,4.869,39.183,,,,,
375,12/12/15 上午12时10分00秒,4.895,38.501,,,,,
376,12/12/15 上午12时15分00秒,4.921,37.973,,,,,
377,12/12/15 上午12时20分00秒,4.947,37.476,,,,,
378,12/12/15 上午12时25分00秒,4.973,37.354,,,,,
379,12/12/15 上午12时30分00秒,4.921,37.567,,,,,
380,12/12/15 上午12时35分00秒,4.869,37.874,,,,,
381,12/12/15 上午12时40分00秒,4.792,37.866,,,,,
382,12/12/15 上午12时45分00秒,4.766,37.957,,,,,
383,12/12/15 上午12时50分00秒,4.740,38.110,,,,,
384,12/12/15 上午12时55分00秒,4.714,38.170,,,,,
385,12/12/15 上午01时00分00秒,4.662,38.289,,,,,
386,12/12/15 上午01时05分00秒,4.662,38.289,,,,,
387,12/12/15 上午01时10分00秒,4.610,38.252,,,,,
388,12/12/15 上午01时15分00秒,4.584,38.436,,,,,
389,12/12/15 上午01时20分00秒,4.532,38.617,,,,,
390,12/12/15 上午01时25分00秒,4.532,38.804,,,,,
391,12/12/15 上午01时30分00秒,4.558,38.464,,,,,
392,12/12/15 上午01时35分00秒,4.558,38.402,,,,,
393,12/12/15 上午01时40分00秒,4.558,38.589,,,,,
394,12/12/15 上午01时45分00秒,4.532,38.835,,,,,
395,12/12/15 上午01时50分00秒,4.558,38.838,,,,,
396,12/12/15 上午01时55分00秒,4.558,39.024,,,,,
397,12/12/15 上午02时00分00秒,4.558,39.180,,,,,
398,12/12/15 上午02时05分00秒,4.610,39.403,,,,,
399,12/12/15 上午02时10分00秒,4.610,39.527,,,,,
400,12/12/15 上午02时15分00秒,4.610,40.704,,,,,
401,12/12/15 上午02时20分00秒,4.610,43.106,,,,,
402,12/12/15 上午02时25分00秒,4.558,43.682,,,,,
403,12/12/15 上午02时30分00秒,4.506,45.596,,,,,
404,12/12/15 上午02时35分00秒,4.428,46.981,,,,,
405,12/12/15 上午02时40分00秒,4.402,47.401,,,,,
406,12/12/15 上午02时45分00秒,4.376,46.944,,,,,
407,12/12/15 上午02时50分00秒,4.350,47.092,,,,,
408,12/12/15 上午02时55分00秒,4.350,46.971,,,,,
409,12/12/15 上午03时00分00秒,4.376,47.095,,,,,
410,12/12/15 上午03时05分00秒,4.350,47.182,,,,,
411,12/12/15 上午03时10分00秒,4.376,47.518,,,,,
412,12/12/15 上午03时15分00秒,4.350,48.027,,,,,
413,12/12/15 上午03时20分00秒,4.324,48.024,,,,,
414,12/12/15 上午03时25分00秒,4.350,47.756,,,,,
415,12/12/15 上午03时30分00秒,4.402,47.552,,,,,
416,12/12/15 上午03时35分00秒,4.454,47.800,,,,,
417,12/12/15 上午03时40分00秒,4.454,48.222,,,,,
418,12/12/15 上午03时45分00秒,4.480,47.984,,,,,
419,12/12/15 上午03时50分00秒,4.480,48.316,,,,,
420,12/12/15 上午03时55分00秒,4.454,48.312,,,,,
421,12/12/15 上午04时00分00秒,4.454,48.432,,,,,
422,12/12/15 上午04时05分00秒,4.454,48.162,,,,,
423,12/12/15 上午04时10分00秒,4.454,48.493,,,,,
424,12/12/15 上午04时15分00秒,4.428,48.158,,,,,
425,12/12/15 上午04时20分00秒,4.428,47.947,,,,,
426,12/12/15 上午04时25分00秒,4.454,47.890,,,,,
427,12/12/15 上午04时30分00秒,4.480,47.954,,,,,
428,12/12/15 上午04时35分00秒,4.454,48.252,,,,,
429,12/12/15 上午04时40分00秒,4.454,48.312,,,,,
430,12/12/15 上午04时45分00秒,4.428,48.579,,,,,
431,12/12/15 上午04时50分00秒,4.428,48.609,,,,,
432,12/12/15 上午04时55分00秒,4.402,49.027,,,,,
433,12/12/15 上午05时00分00秒,4.350,49.290,,,,,
434,12/12/15 上午05时05分00秒,4.324,49.286,,,,,
435,12/12/15 上午05时10分00秒,4.298,49.372,,,,,
436,12/12/15 上午05时15分00秒,4.324,49.406,,,,,
437,12/12/15 上午05时20分00秒,4.376,49.173,,,,,
438,12/12/15 上午05时25分00秒,4.402,49.387,,,,,
439,12/12/15 上午05时30分00秒,4.454,48.944,,,,,
